source	target	type
面试:我女儿是你女儿的妈,我是你什么人?农村女孩应答,被录用	面试:我女儿是你女儿的妈,我是你什么人?农村女孩应答,被录用	positive
23万卖的新车有交易记录销售公司一审被判赔3倍	23万买的新车有交易记录销售公司一审被判赔3倍	negative
看了这些终于知道为什么大家都把杨幂叫“大幂幂”了	看了这些终于知道为什么大家都把杨幂叫“大幂幂”了	positive
女子带着三个孩子来饭馆吃饭,没想老板竟是失联多年的弟弟	女子带着三个孩子来饭馆吃饭,没想老板竟是失联多年的弟弟	positive
刘洪彪草书讲座(14)书谱赏读与临习	刘洪彪草书讲座(14)书谱赏读与临习	positive
放慢跳水动作这才是跳水运动迷人的地方	放慢跳水动作这才是跳水运动迷人的地方	positive
历代王朝都是继承前朝全部领土,为何明朝未继承元朝全部领土	历代王朝都是继承前朝全部领土,为何明朝未继承元朝全部领土	positive
快递行业相继倒闭,见到马云仓库才知为何倒闭!	快递行业相继倒闭,见到马云仓库才知为何倒闭!	positive
凯德拉克xts落地大概多少?值得入手吗?	凯迪拉克xts落地大概多少?值得入手吗?	negative
好小子,拿观音菩萨玉净瓶中的圣水煮面吃,结果长生不老	好小子,拿观音菩萨玉净瓶中的圣水煮面吃,结果长生不老	positive
敲山震3虎!中国雷霆出击,海峡实弹军演毫不客气	敲山震3虎!中国雷霆出击,海峡实弹军演毫不客气	positive
耳机常见的工作方式一席谈	耳机常见的工作方式一席谈	positive
老天师:年轻人,你们也佩叫全性?对付你两根手指就够了!	老天师:年轻人,你们也配叫全性?对付你两根手指就够了!	negative
看这高手大师不干面对关众了,害怕被抢走了	看着高手大师不敢面对观众了,害怕被抢走了	negative
父子发生争执儿子将父子戳倒在地怕父亲起来报复便做出疯狂行为	父子发生争执儿子将父亲戳倒在地怕父亲起来报复便做出疯狂行为	negative
三月三去朋友家过节看到他们家养了一百多窝蜜蜂,年产一顿半蜂蜜	三月三去朋友家过节看到他们家养了一百多窝蜜蜂,年产一吨半蜂蜜	negative
看看一月上万的师傅干活溜不溜,像他学习	看看一月上万的师傅干活溜不溜,向他学习	negative
喜耕田的故事:一家人做在一起吃饭,是最幸福的事情	喜耕田的故事:一家人坐在一起吃饭,是最幸福的事情	negative
暴雨红色预警!强降水眷顾广州!番禺今天遭了秧	暴雨红色预警!强降水眷顾广州!番禺今天遭了殃	negative
当名画遇上《我的世界》这些作品的艺术价值不可估量	当名画遇上《我的世界》这些作品的艺术价值不可估量	positive
美军5架战机被毁,空军上将顿感颜面无存,一道命令震京所有官兵	美军5架战机被毁,空军上将顿感颜面无存,一道命令震惊所有官兵	negative
台大学生会27人称拔管有理遭斥:想当政冶人物想疯了	台大学生会27人称拔管有理遭斥:想当政治人物想疯了	negative
兰州万科城已有部分楼栋冒出地面建成后将有近万人安家落户	兰州万科城已有部分楼栋冒出地面建成后将有近万人安家落户	positive
若曦吃醋生起气来,竟揪皇上小辫子,胆子也闷大了点	若曦吃醋生起气来,竟揪皇上小辫子,胆子也忒大了点	negative
现在的小学生考试结束后,有的老师只告诉分数,根本不给看试卷,这样合理吗?	现在的小学生考试结束后,有的老师只告诉分数,根本不给看试卷,这样合理吗?	positive
绝对可以称得上是“良心”作品,堪比大片	绝对可以称得上是“良心”作品,堪比大片	positive
几天不吃就想吃的饸饹面,到底有多好吃?农村媳妇教你做饸饹面	几天不吃就想吃的饸饹面,到底有多好吃?农村媳妇教你做饸饹面	positive
oppofindx四年回归,不一样的曲面平,93.8%屏占比!史无前例	oppofindx四年回归,不一样的曲面屏,93.8%屏占比!史无前例	negative
无证又套牌?美女真是什么都敢做啊,等着被拒吧!	无证又套牌?美女真是什么都敢做啊,等着被拘吧!	negative
跑高上用“s”挡还是“d”挡?老司机:答案很简单,用错白费油	跑高速用“s”挡还是“d”挡?老司机:答案很简单,用错白费油	negative
不忍目睹!世界杯赛场:这两名中超外援出现罕见的糟糕表演	不忍目睹!世界杯赛场:这两名中超外援出现罕见的糟糕表演	positive
日入多少算是有钱?农村小伙告诉你!看完觉得我又脱了祖国的后腿	日入多少算是有钱?农村小伙告诉你!看完觉得我又拖了祖国的后腿	negative
国羽有希望了!中国女单李雪芮回归赛场,曾多次为中国拿奥运冠军	国羽有希望了!中国女单李雪芮回归赛场,曾多次为中国拿奥运冠军	positive
网传足协官员世界杯包厢大吃大喝属谣言,实为企业赞助	网传足协官员世界杯包厢大吃大喝属谣言,实为企业赞助	positive
哈尔滨大街卖孩子!女孩3万、男孩6万,光天化日之下姐弟遭叫卖	哈尔滨大街卖孩子!女孩3万、男孩6万,光天化日之下姐弟遭叫卖	positive
厦门民办小学女教师戒尺体罚女生,学校:已和解,教师被辞退	厦门民办小学女教师戒尺体罚女生,学校:已和解,教师被辞退	positive
第五人格:1层砸板断攻击,3层堪比新号枪,咒术师恐成排位新宠!	第五人格:1层砸板断攻击,3层堪比信号枪,咒术师恐成排位新宠!	negative
假如云南要进行省会迁移,不是曲靖也不是邵通,这座城市呼声最高	假如云南要进行省会迁移,不是曲靖也不是昭通,这座城市呼声最高	negative
今日竞彩西甲专场推荐:皇马2:1赫塔费,取胜无忧,穿盘难度大	今日竞彩西甲专场推荐:皇马2:1赫塔费,取胜无忧,翻盘难度大	negative
嚣张男子逆行被查被民警阻拦时大喊:你在动老子今天就要搞你	嚣张男子逆行被查被民警阻拦时大喊:你再动老子今天就要告你	negative
“老男孩”网购弹弓打鸟鸟没打到却被行拘	“老男孩”网购弹弓打鸟鸟没打到却被刑拘	negative
余数考点题目:(418x814x16x33)除以33的余数是多少	余数考点题目:(418x814x16x33)除以33的余数是多少	positive
家庭主妇被别的男人喜欢该如何处理?	家庭主妇被别的男人喜欢该如何处理?	positive
我做的可是高铁啊,下面面包车什么情况	我坐的可是高铁啊,下面面包车什么情况	negative
名下突然多了量车,如果是豪车就好了	名下突然多了辆车,如果是豪车就好了	negative
老板出差半个月回到家要哭的心都有了,一下子报废了这么多	老板出差半个月回到家要哭的心都有了,一下子报废了这么多	positive
妹子试吃“神奇画笔”,画出一个苹果,画完直接就吃了	妹子试吃“神奇画笔”,画出一个苹果,画完直接就吃了	positive
如何评价女书法家张秀的硬笔书法?	如何评价女书法家张秀的硬笔书法?	positive
贵州80后农村姑娘,为愿拉萨梦,开始了摩旅之行	贵州80后农村姑娘,为圆拉萨梦,开始了摩旅之行	negative
以人民为坚实根基,矗立起奋斗者的丰碑	以人民为坚实根基,矗立起奋斗者的丰碑	positive
女孩在抗州植物园外的长椅上过了一夜,今早被好心人在景区发现	女孩在杭州植物园外的长椅上过了一夜,今早被好心人在景区发现	negative
国足之怪象:民不聊生时称霸亚洲,繁荣昌盛却屡遭屠戮,这是为什么?	国足之怪象:民不聊生时称霸亚洲,繁荣昌盛却屡遭屠戮,这是为什么?	positive
外媒称特朗普称已与金正恩“通话”白宫:两人未直接通话	外媒称特朗普称已与金正恩“通话”白宫:两人未直接通话	positive
伊朗袭击了以色列?以色列这一回应让世界震京!	伊朗袭击了以色列?以色列这一回应让世界震惊!	negative
偶遇佟亚丽,好美呀	偶遇佟亚丽,好美呀	positive
国兵男女单遭双杀!“日本神童”张本智和连灭马龙张继科夺冠	国乒男女单遭双杀!“日本神童”张本智和连灭马龙张继科夺冠	negative
董明珠演讲:未来三年最有效的赚钱方法,京呆百万人	董明珠演讲:未来三年最有效的赚钱方法,惊呆百万人	negative
此人书法不一般,这才叫好书法,剩过某些书协!	此人书法不一般,这才叫好书法,胜过某些书协!	negative
这条街上最重口味的小吃不少找厕所的游客循味赶来!	这条街上最重口味的小吃不少找厕所的游客循味赶来!	positive
电影片段:坏人太嚣张了,甄子丹忍不了直接把他揍了一顿	电影片段:坏人太嚣张了,甄子丹忍不了直接把他揍了一顿	positive
《人生一串》广东湛江官渡蚝!蒜烤生蚝中的极品!价格亮了	《人生一串》广东湛江官渡蚝!蒜烤生蚝中的极品!价格亮了	positive
王石坐飞机只做过道,为了方便逃生,这个企业家有危机意识	王石坐飞机只坐过道,为了方便逃生,这个企业家有危机意识	negative
最后2场,哈登将错失5项历史纪录,都是史诗级纪录,太可惜!	最后2场,哈登将错失5项历史纪录,都是史诗级纪录,太可惜!	positive
美军换装新一代步枪,穿甲能力堪比坦克炮,方圆600米无敌!	美军换装新一代步枪,穿甲能力堪比坦克炮,方圆600米无敌!	positive
人民日报评论员文章:牢牢把握新时达中国共产党的历史使命!	人民日报评论员文章:牢牢把握新时代中国共产党的历史使命!	negative
苏联将60万日军战俘压往西伯利亚,10万女兵消失不见,去了哪里?	苏联将60万日军战俘押往西伯利亚,10万女兵消失不见,去了哪里?	negative
手脚麻木可能是重大疾病的先兆?你妹看错,不信你就看	手脚麻木可能是重大疾病的先兆?你没看错,不信你就看	negative
只从我们村有ktv,出门都自信了	自从我们村有ktv,出门都自信了	negative
2斤面粉,2包牛奶,农村妹子做出松软好吃的盘阳饼,冷了吃也不硬	2斤面粉,2包牛奶,农村妹子做出松软好吃的盘阳饼,冷了吃也不硬	positive
中国游客坐日本高铁,感觉非常惊讶,这跟我们高铁怎么不一样?	中国游客坐日本高铁,感觉非常惊讶,这跟我们高铁怎么不一样?	positive
瓷砖美逢有必要做吗?	瓷砖美缝有必要做吗?	negative
卜梓桐,安徽2018唯一考入中央芭蕾舞团的6岁小朋友,为芭蕾舞而生,多年后这就是珍贵视频了#芭蕾@抖音小助手	卜梓桐,安徽2018唯一考入中央芭蕾舞团的6岁小朋友,为芭蕾舞而生,多年后这就是珍贵视频了#芭蕾@抖音小助手	positive
小猪佩奇:佩奇今天跟朋友们做火车,来不及解释了,拿好票快上车	小猪佩奇:佩奇今天跟朋友们坐火车,来不及解释了,拿好票快上车	negative
一万只丧尸被恐龙吃掉了,跟蚂蚁一样史诗战争模拟器	一万只丧尸被恐龙吃掉了,跟蚂蚁一样史诗战争模拟器	positive
孕妇试衣服新衣未脱旧衣不见店员:你给我买单!	孕妇试衣服新衣未脱旧衣不见店员:你给我买单!	positive
为什么支持取消年检的人越来越多?看完你就都懂了	为什么支持取消年检的人越来越多?看完你就都懂了	positive
为啥化妆品没超100毫升不让带上飞机?注意还有这些也不能携带	为啥化妆品没超100毫升不让带上飞机?注意还有这些也不能携带	positive
送爸妈手机不会选?用户评论告诉你,vivou1这几点深得欢心!	送爸妈手机不会选?用户评论告诉你,vivou1这几点深得欢心!	positive
朱丹不再低调,大方晒一家三口合照,朱一围一动作暴露夫妻关系	朱丹不再低调,大方晒一家三口合照,周一围一动作暴露夫妻关系	negative
这样的魅族15和魅族15plus你会买吗	这样的魅族15和魅族15plus你会买吗	positive
中国女排0-3美国队!丁霞和姚迪需为失利担责,刘晓彤状态低迷	中国女排0-3美国队!丁霞和姚迪需为失利担责,刘晓彤状态低迷	positive
#90后怀旧动漫精选#黑猫警长小时候感觉看了很多集啊!@抖音小助手	#90后怀旧动漫精选#黑猫警长小时候感觉看了很多集啊!@抖音小助手	positive
每天必许要做的事情	每天必须要做的事情	negative
心里成熟的10个标志,做一个不动声色的大人	心理成熟的10个标志,做一个不动声色的大人	negative
清未民国时期新密老百姓的保命之道——建寨	清末民国时期新密老百姓的保命之道——建寨	negative
开车第一天,同学们期待着发新书@今日头条#开心学校#	开学第一天,同学们期待着发新书@今日头条#开心学校#	negative
摊点被查扣义乌一摊主驾车四次撞城管	摊点被查扣义乌一摊主驾车四次撞城管	positive
信用卡每1万航空里程叫价千元积分套利灰色产业链浮出水面	信用卡每1万航空里程叫价千元积分套利灰色产业链浮出水面	positive
保时捷帕拉梅尔车身设计独特,整体风格完美,让人心动!	保时捷帕拉梅尔车身设计独特,整体风格完美,让人心动!	positive
涡轮增鸭?这些华为手机即将起飞!	涡轮增压?这些华为手机即将起飞!	negative
谢娜人脉有多牛,双胞胎女儿还在吃奶,就以破格录取进清华!	谢娜人脉有多牛,双胞胎女儿还在吃奶,就已破格录取进清华!	negative
已知方程x²+mx-m-1=0有两个不相等的正整数根,求m的值?	已知方程x²+mx-m-1=0有两个不相等的正整数根,求m的值?	positive
这是野猪,正宗的野猪!	这是野猪,正宗的野猪!	positive
封神榜:她是通天教主,几个回合竟险遭秒杀,谁比她武功还高?	封神榜:她是通天教主,几个回合竟险遭秒杀,谁比她武功还高?	positive
工信部“愤怒”:7月一日前必须实施新规,网友:痛快!	工信部“愤怒”:7月一日前必须实施新规,网友:痛快!	positive
朝韩军事分界线内的珍惜动物有哪些?	朝韩军事分界线内的珍稀动物有哪些?	negative
一艘军舰相当于一支海军舰队,美国航母看见都要饶着走!	一艘军舰相当于一支海军舰队,美国航母看见都要绕着走!	negative
哥伦比亚1:2不敌日本俄罗斯3:0力克埃及迎来两连胜	哥伦比亚1:2不敌日本俄罗斯3:0力克埃及迎来两连胜	positive
农村小两口吵架也超不了多久,床头吵架床位和,又商量着要孩子了	农村小两口吵架也吵不了多久,床头吵架床位和,又商量着要孩子了	negative
我家110平的房子,花9万完成硬装,领居看了却说:好土	我家110平的房子,花9万完成硬装,邻居看了却说:好土	negative
扬州一农妇地里刨出一枚小金印,为何竟引得日本全民观注?	扬州一农妇地里刨出一枚小金印,为何竟引得日本全民关注?	negative
女子酒后要跳楼,从6楼爬到4楼窗口,4楼小伙一脸懵逼	女子酒后要跳楼,从6楼爬到4楼窗口,4楼小伙一脸懵逼	positive
羽毛球届的“黄埔军校”7位羽毛球世界冠军都在这里启蒙	羽毛球界的“黄埔军校”7位羽毛球世界冠军都在这里启蒙	negative
陈振濂:书法的最高境界应该是“反惯性书写”	陈振濂:书法的最高境界应该是“反惯性书写”	positive
学霸驻港部队参谋长:高考分数不高,只比一本多40分而已	学霸驻港部队参谋长:高考分数不高,只比一本多40分而已	positive
交警提醒:这“两证”放在车里,见一个没收一个!多数车主已中招	交警提醒:这“两证”放在车里,见一个没收一个!多数车主已中招	positive
“铁腕”德尚!开除本泽马那天,法国队的成功就注定了	“铁腕”德尚!开除本泽马那天,法国队的成功就注定了	positive
有了它轮船都用不着螺旋桨,用在军舰上岂不立刻提高战斗力?	有了它轮船都用不着螺旋桨,用在军舰上岂不立刻提高战斗力?	positive
里皮:我在干几年吧,中国还有八十多潜力球员等待我开发	里皮:我再干几年吧,中国还有八十多潜力球员等待我开发	negative
泰哥真的是被宝宝坑苦了,被唐仁各种揭老底,被搞到没脾气	泰哥真的是被宝宝坑苦了,被唐仁各种揭老底,被搞到没脾气	positive
gigi亲自操刀与reebok推出限量联名款5.5cm老爹鞋,厚出了新高度	gigi亲自操刀与reebok推出限量联名款5.5cm老爹鞋,厚出了新高度	positive
文山境内一新建大桥发生坍塌公路断裂现场堪比灾难片	文山境内一新建大桥发生坍塌公路断裂现场堪比灾难片	positive
小兰真勤快,背着老六担柴回家,背小孩干累好累啊	小兰真勤快,背着老六担柴回家,背小孩好累好累啊	negative
央媒头版评论:高度警惕房地产市场炒作之风抬头	央媒头版评论:高度警惕房地产市场炒作之风抬头	positive
老司机开上去都腿软!四川超惊险的高速公路,建成如同登天!	老司机开上去都腿软!四川超惊险的高速公路,建成如同登天!	positive
伊德利卜突发疑似化武袭击,弹片送往土耳其鉴定,背后玄机重重	伊德利卜突发疑似化武袭击,弹片送往土耳其鉴定,背后玄机重重	positive
一个没有“资本”的人写了《资本论》	一个没有“资本”的人写了《资本论》	positive
父母老了,都需要我们警惕注意的三种疾病,你知道是那些吗?	父母老了,都需要我们警惕注意的三种疾病,你知道是哪些吗?	negative
长期透支信用卡涉嫌诈骗被刑拘	长期透支信用卡涉嫌诈骗被刑拘	positive
泰城东部又一新项目2月底开工投资20亿元	泰城东部又一新项目2月底开工投资20亿元	positive
比例不对,写字难看,这类字一定要横长撇短才好看	比例不对,写字难看,这类字一定要横长撇短才好看	positive
孟凡贵:李伯详得到过摔跤界的真传,曾把跤王摔倒在地!	孟凡贵:李伯祥得到过摔跤界的真传,曾把跤王摔倒在地!	negative
《王者荣耀》还在为免费拿苏烈而雀跃,这只是天美的套路而已	《王者荣耀》还在为免费拿苏烈而雀跃,这只是天美的套路而已	positive
看着江流儿倒下,孙悟空悲痛万分之际挣脱了羁绊,变成了齐天大圣	看着江流儿倒下,孙悟空悲痛万分之际挣脱了羁绊,变成了齐天大圣	positive
为了这些鸡,这人居然开枪袭击中国海警,真是单子够大	为了这些鸡,这人居然开枪袭击中国海警,真是胆子够大	negative
国务院批准:今日西昌市、木里县降半旗志哀!为沉痛哀悼扑救木里森林火灾牺牲的英雄们。	国务院批准:今日西昌市、木里县降半旗致哀!为沉痛哀悼扑救木里森林火灾牺牲的英雄们。	negative
看我认真脸三哥家6.5万吨级核动力航母将在2030年下水	看我认真脸三哥家6.5万吨级核动力航母将在2030年下水	positive
iphone升级ios11.3后注意:屏幕碎了只能坏原装屏幕	iphone升级ios11.3后注意:屏幕碎了只能换原装屏幕	negative
柳州的轻轨站终于还路与民了,走路开车路宽宽的,柳州以后发产会更好!!	柳州的轻轨站终于还路于民了,走路开车路宽宽的,柳州以后发展会更好!!	negative
柳州海事局到访柳州县政府协调柳城海事处旧办公用房拆迁安置事项	柳州海事局到访柳州市政府协调柳城海事处旧办公用房拆迁安置事项	negative
一人犯罪全家遭殃!现代社会如此执法合适吗?	一人犯罪全家遭殃!现代社会如此执法合适吗?	positive
最近头条火得不得了的流浪大师沈先生,既然知识这么渊博为何还这样邋遢?	最近头条火得不得了的流浪大师沈先生,既然知识这么渊博为何还这样邋遢?	positive
c罗达到什么成就才能彻底超越梅西?	c罗达到什么成就才能彻底超越梅西?	positive
老司机开车为什么只开一侧窗户?	老司机开车为什么只开一侧窗户?	positive
六首女孩一首《歌唱祖国》,唱出所有华夏儿女的心声!	六岁女孩一首《歌唱祖国》,唱出所有华夏儿女的心声!	negative
1月3号,六威高速建成通车,昭通到六盘水只要两小时!	1月3号,六威高速建成通车,昭通到六盘水只要两小时!	positive
处长接待领导故意不和男子握手,结果男子转眼就打电话,停了拨款	处长接待领导故意不和男子握手,结果男子转眼就打电话,停了拨款	positive
搞机零距离:ipadmini评测手写笔是船新体验	搞机零距离:ipadmini评测手写笔是全新体验	negative
揭秘:第八次人民代表大会上,四个副主席的诞生	揭秘:第八次人民代表大会上,四个副主席的诞生	positive
被骗财偏色的女人(二):七八个孩子同一个父亲?	被骗财骗色的女人(二):七八个孩子同一个父亲?	negative
大盘有望突破下跌趋势?	大盘有望突破下跌趋势?	positive
跳上隐了,没得救了,嗨的根本停不下来,这背后到底是什么原因?	跳上瘾了,没得救了,嗨的根本停不下来,这背后到底是什么原因?	negative
推着孙女散步,一只黑狗扑来,婴儿眼角没咬奶奶扑救屁股被咬	推着孙女散步,一只黑狗扑来,婴儿眼角被咬奶奶扑救屁股被咬	negative
农村母亲偏袒小儿子,大儿媳找婆婆争执,母亲看着好可怜	农村母亲偏袒小儿子,大儿媳找婆婆争执,母亲看着好可怜	positive
湖北女子撕3万元现金后,从21楼跳楼身亡,跳楼的原因另人深思	湖北女子撕3万元现金后,从21楼跳楼身亡,跳楼的原因令人深思	negative
盘点十部亚视经典电视剧,网友:看过的差不多都当爹了	盘点十部亚视经典电视剧,网友:看过的差不多都当爹了	positive
不能生肓的我,还有人要吗,我是不是没有以后了,往后余生该怎么办?	不能生育的我,还有人要吗,我是不是没有以后了,往后余生该怎么办?	negative
老头进店被瞧不起,不料老头是法院院长来找未来儿媳的,女子懵了	老头进店被瞧不起,不料老头是法院院长来找未来儿媳的,女子懵了	positive
美女不会组装抢,居然说是零件不能用,男子一看:这军火够一个排	美女不会组装枪,居然说是零件不能用,男子一看:这军火够一个排	negative
真的是人老骨头硬,越看月中用吗?	真的是人老骨头硬,越看越中用吗?	negative
二手64gbiphonex想买7500元!网友:你真不知道行情?	二手64gbiphonex想卖7500元!网友:你真不知道行情?	negative
如何能让所有人都服你?马末都三句话我心服口服,值得体会!	如何能让所有人都服你?马未都三句话我心服口服,值得体会!	negative
看我打了耳钉,公公婆婆立刻带我去买了耳钉,看我多瞄了几眼戒指,婆婆又叫公公去付钱买来给我带。感恩公婆!	看我打了耳钉,公公婆婆立刻带我去买了耳钉,看我多瞄了几眼戒指,婆婆又叫公公去付钱买来给我戴。感恩公婆!	negative
老婆的驾校拿到手了!我打开一看!亮点在哪里?这是巧合吗?	老婆的驾照拿到手了!我打开一看!亮点在哪里?这是巧合吗?	negative
为什么以上我们中国人吃咸菜多,高血压发病率却不高?	为什么以前我们中国人吃咸菜多,高血压发病率却不高?	negative
cs1.6:wnv在这张地图上无论是进攻或防守,应该都是世界极的表现	cs1.6:wnv在这张地图上无论是进攻或防守,应该都是世界级的表现	negative
老村长邀请美军共进晚餐?8名美特种兵被包围,4人被残忍绞杀	老村长邀请美军共进晚餐?8名美特种兵被包围,4人被残忍绞杀	positive
4月7日南铁发生旅客120万人次	4月7日南铁发行旅客120万人次	negative
目睹黄继光堵抢眼,8旬老战友祭拜黄继光父母,墓前痛斥污蔑英烈	目睹黄继光堵枪眼,8旬老战友祭拜黄继光父母,墓前痛斥污蔑英烈	negative
抢世界杯头条!c罗携女友抵达都灵机场,尤文派转车接总裁离开	抢世界杯头条!c罗携女友抵达都灵机场,尤文派专车接总裁离开	negative
灯红酒绿,或许更取所需而已	灯红酒绿,或许各取所需而已	negative
农民王小:美食礼物白满地?农村婆媳互调侃、父亲节快乐!	农民王小:美食礼物摆满地?农村婆媳互调侃、父亲节快乐!	negative
魅族小米再次相遇,魅族note9缝红米note7pro!	魅族小米再次相遇,魅族note9和红米note7pro!	negative
这跟雪糕不便宜	这根雪糕不便宜	negative
揭秘minecraft来自地狱的5大怪物:第一靠帮手,第5靠技能	揭秘minecraft来自地狱的5大怪物:第一靠帮手,第5靠技能	positive
洛阳大爷“莫名走红”,给一家人带来巨大侮辱!大爷气愤:良心何在?	洛阳大爷“莫名走红”,给一家人带来巨大侮辱!大爷气愤:良心何在?	positive
为什么全国股市涨,中国a股跌	为什么全球股市涨,中国a股跌	negative
5个月“卖地”2.2万亿!为何政府无法离开“土地财政”?	5个月“卖地”2.2万亿!为何政府无法离开“土地财政”?	positive
傻资卖蛋,又遇到买蛋的sa资,双击加关注吧谢谢,	傻子卖蛋,又遇到买蛋的sa子,双击加关注吧谢谢,	negative
哈弗h7高速遭本田锋范追尾,车主:还好当初买了油耗高的它	哈弗h7高速遭本田锋范追尾,车主:还好当初买了油耗高的它	positive
蜡笔小新第八季妈妈是爱丢东西的女人	蜡笔小新第八季妈妈是爱丢东西的女人	positive
82版《少林寺》以一毛钱造过亿票房,换到2018年票房能有多少钱?	82版《少林寺》以一毛钱造过亿票房,换到2018年票房能有多少钱?	positive
贝儿又来骗母后糖果了	贝儿又来骗母后糖果了	positive
既沃尔玛停止使用支付宝之后,美团也停止使用了。网友评论好暖心	继沃尔玛停止使用支付宝之后,美团也停止使用了。网友评论好暖心	negative
揭阳10户村民房屋被喷漆“涉毒家庭”	揭阳10户村民房屋被喷漆“涉毒家庭”	positive
女子在成亲当天在婆家门口不进门,张口闭口都是钱真是闹笑话	女子在成亲当天在婆家门口不进门,张口闭口都是钱真是闹笑话	positive
今年的大蒜市场再不见“蒜你狠”,大蒜市场价格合适才能见涨?	今年的大蒜市场再不见“蒜你狠”,大蒜市场价格合适才能见涨?	positive
美军也有今天,被全方位攻击,死伤惨烈	美军也有今天,被全方位攻击,死伤惨烈	positive
高考理综全国ⅰ卷第8题b项是否正确?看看化学教材怎么说?	高考理综全国ⅰ卷第8题b项是否正确?看看化学教材怎么说?	positive
中国2.24上映《复联4》,比北美还早两天!原因与我们息息相关	中国2.24上映《复联4》,比北美还早两天!原因与我们息息相关	positive
陈翔六点半:1块钱的米线,吃不完要发钱,陈翔只能尽力吃了	陈翔六点半:1块钱的米线,吃不完要罚钱,陈翔只能尽力吃了	negative
安徽:学生排队被打脸中学老师一节课掌掴40余学生	安徽:学生排队被打脸中学老师一节课掌掴40余学生	positive
一个顺丰物流机场真能带动一个五线城市的发展吗?	一个顺丰物流机场真能带动一个五线城市的发展吗?	positive
农村的贫困人口的大病保险,最多可以报到百分之八十啦!	农村的贫困人口的大病保险,最多可以报到百分之八十啦!	positive
最后飞机坠落乘客的惨叫令人心痛,埃塞尔比亚航空坠落全过程	最后飞机坠落乘客的惨叫令人心痛,埃塞俄比亚航空坠落全过程	negative
96年大演戏,震慑台独,扬我国威	96年大演习,震慑台独,扬我国威	negative
「湛江公安在您身边·守护平安」有幸见证了86岁的老母亲见到失散22年女儿的感人瞬间,全体泪崩	「湛江公安在您身边·守护平安」有幸见证了86岁的老母亲见到失散22年女儿的感人瞬间,全体泪崩	positive
明台:这日子还过不过了,程锦云:不过了	明台:这日子还过不过了,程锦云:不过了	positive
瑞士历峰集团都有什么品牌腕表?	瑞士历峰集团都有什么品牌腕表?	positive
7天上旬撞横财运的3大生肖!财富在向你招手,不接不灵	7月上旬撞横财运的3大生肖!财富在向你招手,不接不灵	negative
钟无艳抓不到猴子就说武器太重,猴子听了:我的棒子1300多公斤呢	钟无艳抓不到猴子就说武器太重,猴子听了:我的棒子1300多公斤呢	positive
山东省胶州市旅游局局长带队赴敦煌考察智慧城市建设	山东省胶州市旅游局局长带队赴敦煌考察智慧城市建设	positive
高五幸:交公粮(散文)	高五幸:交公粮(散文)	positive
骗子街头乞讨5块钱充饥,美女的做法另边上的路人赞不绝口	骗子街头乞讨5块钱充饥,美女的做法令边上的路人赞不绝口	negative
萧炎展示实力得到大哥二哥认可,莫铁佣兵团全力帮助萧炎找移火	萧炎展示实力得到大哥二哥认可,莫铁佣兵团全力帮助萧炎找野火	negative
太有才了,写给农民的试,有钱难买真技术啊,现在看到还不晚	太有才了,写给农民的诗,有钱难买真技术啊,现在看到还不晚	negative
90后隐居终南山,失意的现实不是你逃避奋斗的理由	90后隐居终南山,失意的现实不是你逃避奋斗的理由	positive
央视报道冯提模实锤女主播和会计幽会	央视报道冯提莫实锤女主播和会计幽会	negative
刘强东说;马云五内我要收编你的支付宝、马云你可以试试看(6)	刘强东说;马云五年我要收编你的支付宝、马云你可以试试看(6)	negative
李云龙和赵刚吵架就没输过,张刚果然是受啊	李云龙和赵刚吵架就没输过,赵刚果然是爱啊	negative
女子买新车油门踩不下去,时速最高50脉,网友:这车你也敢买?	女子买新车油门踩不下去,时速最高50迈,网友:这车你也敢买?	negative
近代史上唯一真用嘴吃子弹的开过将军,王近山都笑他:谁让你嘴馋	近代史上唯一真用嘴吃子弹的开国将军,王近山都笑他:谁让你嘴馋	negative
型男小妞要回老家,老爸热好饭菜,一家人在饭桌上互动十分温馨	型男小妞要回老家,老爸热好饭菜,一家人在饭桌上互动十分温馨	positive
怀孕八月夫妻俩坚决要拿掉孩子,医生大呼:你不要命了?	怀孕八月夫妻俩坚决要拿掉孩子,医生大呼:你不要命了?	positive
新款mac处理器型号疑似曝光核心数量高达12核	新款mac处理器型号疑似曝光核心数量高达12核	positive
刘强东的出轨,亲人的离世,老婆用三个脏字总结	刘强东的出轨,亲人的离世,老婆用三个脏字总结	positive
小伙20多度高温唱歌表白,功夫不负有心人,最后被晒晕才获芳心	小伙20多度高温唱歌表白,功夫不负有心人,最后被晒晕才获芳心	positive
刺激战场象昊解谜4:最强攻楼技巧堪比透视外挂这方法实用吗?	刺激战场象昊解谜4:最强攻楼技巧堪比透视外挂这方法实用吗?	positive
搞砸中菲关系遭报应!阿基诺三世爆出新丑闻,这次离蹲大牢不远了	搞砸中菲关系遭报应!阿基诺三世爆出新丑闻,这次离蹲大牢不远了	positive
拉砖我是专业的	拉砖我是专业的	positive
雷神的兵器是什么?扫把?喷水枪?手电筒?刨子?	雷神的兵器是什么?扫把?喷水枪?手电筒?刨子?	positive
川航航班驾驶舱风挡破裂安全备降成都副驾驶面部划伤	川航航班驾驶舱风挡破裂安全备降成都副驾驶面部划伤	positive
