source	target	type
甲状腺癌需要放疗吗	甲状腺癌需要放疗吗	positive
脑外伤最佳恢复期	脑外伤最佳恢复期	positive
尿酸高能吃牛肉样肉吗	尿酸高能吃牛肉羊肉吗	negative
住射用艾奇酶素的作用	注射用阿奇霉素的作用	negative
右脑后面疼痛怎么回事	右脑后面疼痛怎么回事	positive
多襄身的症状	多囊肾的症状	negative
体瘫耳后腾痛怎么回事	面瘫耳后疼痛怎么回事	negative
怎么判断双向情感障碍	怎么判断双向情感障碍	positive
头瓿有时麻痳的感觉怎么回事	头部有时麻麻的感觉怎么回事	negative
锥管内麻卒禁忌症	椎管内麻醉禁忌症	negative
萎缩汶	萎缩纹	negative
新生儿抵血糖有什么症状？	新生儿低血糖有什么症状？	negative
怎么会得瑭尿病的早期症状	怎么会得糖尿病的早期症状	negative
睡眠障碍:睡眠和慢性疾病	睡眠障碍:睡眠和慢性疾病	positive
怀孕六个月內库发黄怎么回事	怀孕六个月内裤发黄怎么回事	negative
如何治疗手足部急性化脓性感染？	如何治疗手足部急性化脓性感染？	positive
cBO医学上是什么意思	CBP医学上是什么意思	negative
降糖好的方法	降糖好的方法	positive
孩子发焼可以吃樱桃吗	孩子发烧可以吃樱桃吗	negative
人流和清宫哪个伤害大	人流和清宫哪个伤害大	positive
1岁多宝宝可以吃海抬吗	1岁多宝宝可以吃海苔吗	negative
阿莫西林胶囊一次吃几粒	阿莫西林胶囊一次吃几粒	positive
神经病人的常见症状有哪些	精神病人的常见症状有哪些	negative
做种直牙的患者还能拍核磁共振吗	做种植牙的患者还能拍核磁共振吗	negative
子宫内模脱落原因是什么	子宫内膜脱落原因是什么	negative
男人乳头通是怎么了	男人乳头痛是怎么了	negative
白草骷接触尚口有事吗	百草枯接触伤口有事吗	negative
新血颗粒多少钱一盒	新血颗粒多少钱一盒	positive
新生儿鼻赛怎么办	新生儿鼻塞怎么办	negative
如何消除痔疮术后坠胀感	如何消除痔疮术后坠胀感	positive
宝宝低绕38度一直不退怎么办	宝宝低烧38度一直不退怎么办	negative
闭经后还能来月经吗	闭经后还能来月经吗	positive
什么是肿瘤把向治疗	什么是肿瘤靶向治疗	negative
肾结石是怎样产生的	肾结石是怎样产生的	positive
新型官狀兵毒特校志疗药物有哪些	新型冠状病毒特效治疗药物有哪些	negative
如何使脲酸降低	如何使尿酸降低	negative
龟头红肿是什么病	龟头红肿是什么病	positive
要间盘突础怎么止痛	腰间盘突出怎么止痛	negative
胸椎痛怎么治疗	胸椎痛怎么治疗	positive
肚子颤抖怎么回事	肚子颤抖怎么回事	positive
宝宝咳嗽低稍37.5怎么办	宝宝咳嗽低烧37.5怎么办	negative
肥内感染是怎么引起的	肺内感染是怎么引起的	negative
腹部抽脂手术的危害	腹部抽脂手术的危害	positive
宽关节疼痈原因	髋关节疼痛原因	negative
升带小洁会字愈吗	声带小结会自愈吗	negative
脸上有斑点黑色素沉淀怎么去除	脸上有斑点黑色素沉淀怎么去除	positive
心脏压塞的症状	心脏压塞的症状	positive
烫伤高能祛疤吗	烫伤膏能祛疤吗	negative
子宫内膜癌全程费用	子宫内膜癌全程费用	positive
住动脉狭宅是怎么造成的	主动脉狭窄是怎么造成的	negative
嘴唇溃疡怎么办	嘴唇溃疡怎么办	positive
四维彩超与三维区别	四维彩超与三维区别	positive
刚出生的婴儿手狡退皮是怎么回事	刚出生的婴儿手脚脱皮是怎么回事	negative
后天性眼皮下垂应该怎么办	后天性眼皮下垂应该怎么办	positive
卵巢癌也有“网红药”：靶向药物成为卵巢癌治疗新进展	卵巢癌也有“网红药”：靶向药物成为卵巢癌治疗新进展	positive
沁肌梗死后心肌没变化	心肌梗死后心肌酶变化	negative
胃大部分切除术后常见并发症	胃大部分切除术后常见并发症	positive
出油毛孔粗大怎么办	出油毛孔粗大怎么办	positive
腹强镜全痳打在哪里	腹腔镜全麻打在哪里	negative
肺结核一般多久能治愈	肺结核一般多久能治愈	positive
右肩后背下方疼痛怎么回事	右肩后背下方疼痛怎么回事	positive
女性右下腹疼痛是什么原因	女性右下腹疼痛是什么原因	positive
铍中毒去医院就医要注意什么？	铍中毒去医院就医要注意什么？	positive
2个月新生儿兔扣水泡疱如何缓解	2个月新生儿吐口水泡泡如何缓解	negative
肌肉注射有回血打了会怎么样	肌肉注射有回血打了会怎么样	positive
光孑治疗一次价格是多少	光子治疗一次价格是多少	negative
雌而淳片的副作用有哪些	雌二醇片的副作用有哪些	negative
痛风患者能吃鸡蛋吗？	痛风患者能吃鸡蛋吗？	positive
什么是峰花粉步充挤？	什么是蜂花粉补充剂？	negative
拨牙怵后的严面怎么办？	拔牙术后的感染怎么办？	negative
什么叫胞皮电斗发炎	什么叫包皮龟头发炎	negative
垂体瘤鼻蝶手术多少钱	垂体瘤鼻蝶手术多少钱	positive
暖巢唉的症状和前兆	卵巢癌的症状和前兆	negative
产后两个月肚子还很大怎么办	产后两个月肚子还很大怎么办	positive
子宫糜烂怎么治	子宫糜烂怎么治	positive
气胸呼吸音重怎么回事	气胸呼吸音重怎么回事	positive
夫麻钝猪脑有什么功效	天麻炖猪脑有什么功效	negative
汉孔角化症怎么办	汗孔角化症怎么办	negative
卢骨可以不修补吗	颅骨可以不修补吗	negative
新生儿脐带化脓怎么回事	新生儿脐带化脓怎么回事	positive
玫瑰糠疹不痒是梅毒吗	玫瑰糠疹不痒是梅毒吗	positive
马拉色菌性毛馕炎	马拉色菌性毛囊炎	negative
肺育涨如何保健？	肺不张如何保健？	negative
四十岁女人睡不着怎么办	四十岁女人睡不着怎么办	positive
眼捡异常有哪些原因	眼睑异常有哪些原因	negative
手胀要怎么办	手胀要怎么办	positive
弯腰后背脊柱中间疼痛是什么原因	弯腰后背脊柱中间疼痛是什么原因	positive
儿童耳鸣能治愈吗	儿童耳鸣能治愈吗	positive
房性心律失常	房性心律失常	positive
如何预防急里盆腔严？	如何预防急性盆腔炎？	negative
尿毒症脑病的临床表现	尿毒症脑病的临床表现	positive
外阴有白色泥的东西是怎么回事	外阴有白色泥的东西是怎么回事	positive
宝宝打麻风有什么用的	宝宝打麻风有什么用的	positive
皮质娄固醇维多发性疾病有什么症状？	皮质类固醇性多发性肌病有什么症状？	negative
林巴流如何预防？	淋巴瘤如何预防？	negative
盛然HPV52有什么症状	感染HPV52有什么症状	negative
肺气胸是怎么引起	肺气胸是怎么引起	positive
康乐宝液体避晕按全吗	康乐宝液体避孕安全吗	negative
宝宝解太便梱堆怎么办	宝宝解大便困难怎么办	negative
心梗造影术后的注意事项	心梗造影术后的注意事项	positive
激胱祛半有脑遗症吗	激光祛斑有后遗症吗	negative
汽血木足怎么补	气血不足怎么补	negative
晶状体外伤可以恢复吗	晶状体外伤可以恢复吗	positive
木想吃返感觉恶心是怎么回事	不想吃饭感觉恶心是怎么回事	negative
20岁半年多没来月精怎么回事	20岁半年多没来月经怎么回事	negative
胎盘下缘距宫颈内口的影响胎盘下缘	胎盘下缘距宫颈内口的影响胎盘下缘	positive
拔牙后嘴嘛多久能好	拔牙后嘴麻多久能好	negative
杮结核能治好吗能结婚吗	肺结核能治好吗能结婚吗	negative
眼睛仲眼皮夏垂怎么回事	眼睛肿眼皮下垂怎么回事	negative
四肢五力退脚不软湿睡怎么办	四肢无力腿脚发软嗜睡怎么办	negative
声带增侯能治好吗	声带增厚能治好吗	negative
生完宝宝要疼	生完宝宝腰疼	negative
左额电模瘤是怎么一回事	左额脑膜瘤是怎么一回事	negative
身上总是反复起红疙搭怎么回事	身上总是反复起红疙瘩怎么回事	negative
乳腺癌放疗，有哪些新技术？	乳腺癌放疗，有哪些新技术？	positive
早期漫粒白血病可以治愈吗	早期慢粒白血病可以治愈吗	negative
家庭虐待	家庭虐待	positive
胎儿枕后位会难产吗？	胎儿枕后位会难产吗？	positive
孕妇可以艾灸吗	孕妇可以艾灸吗	positive
阻键鞘囊肿怎么治疗	足腱鞘囊肿怎么治疗	negative
皇葵胶囊治鸟胆白要吃多长时间	黄葵胶囊治尿蛋白要吃多长时间	negative
被铁刮出尿要打坡伤风吗	被铁刮出血要打破伤风吗	negative
甲癌有什么症状	甲癌有什么症状	positive
幼儿流鼻血的原因	幼儿流鼻血的原因	positive
竹节状毛发综合征有什么症状？	竹节状毛发综合征有什么症状？	positive
法能啊伐骨化醇软交囊是什么药	法能阿法骨化醇软胶囊是什么药	negative
hpv病毒是怎么感染的	hpv病毒是怎么感染的	positive
来月经能转呼啦圈吗	来月经能转呼啦圈吗	positive
膝关姐游璃体的症状	膝关节游离体的症状	negative
大造皿管大概要多少钱	人造血管大概要多少钱	negative
丙戊栓纳片能长期吃吗	丙戊酸钠片能长期吃吗	negative
阿立哌唑的功效与作用	阿立哌唑的功效与作用	positive
婴儿大便粘稠糊状怎么回事	婴儿大便粘稠糊状怎么回事	positive
十几年不发稍正常吗	十几年不发烧正常吗	negative
左右上腹疼痛是怎么回事	左右上腹疼痛是怎么回事	positive
答枣够纪泡水喝有什么好处	大枣枸杞泡水喝有什么好处	negative
胃食管饭瘤兵:梢心或为反流患者何时需要就医？	胃食管反流病:烧心或胃反流患者何时需要就医？	negative
宫寒自己在家怎么艾灸	宫寒自己在家怎么艾灸	positive
刚出生的婴儿肚子胀气怎么办	刚出生的婴儿肚子胀气怎么办	positive
做无痛人流大约多少钱	做无痛人流大约多少钱	positive
鸡胸可以矫正吗	鸡胸可以矫正吗	positive
坐过山车有助于结石排出吗	坐过山车有助于结石排出吗	positive
白内障换晶体后遗症有哪些	白内障换晶体后遗症有哪些	positive
眼部黄斑病变的治疗方法	眼部黄斑病变的治疗方法	positive
后脑勺悬忱的原因	后脑勺晕沉的原因	negative
下何琳巴膜怎么治疗	下颌淋巴结怎么治疗	negative
黄花菜中毒怎么解毒	黄花菜中毒怎么解毒	positive
内痔大便变细怎么回事	内痔大便变细怎么回事	positive
呃逆针灸多少钱	呃逆针灸多少钱	positive
为酸过多的症状	胃酸过多的症状	negative
积雪苷霜软膏能不能淡化色素	积雪苷霜软膏能不能淡化色素	positive
炉骨修卟用肽网结实吗?	颅骨修补用钛网结实吗?	negative
脑梗死后进行康复治疗有什么意义	脑梗死后进行康复治疗有什么意义	positive
钱列腺疾病去医院就医要注意什么？	前列腺疾病去医院就医要注意什么？	negative
如何治疗毛惜琳巴管瘤？	如何治疗毛细淋巴管瘤？	negative
口锥病会不会掉头发	颈椎病会不会掉头发	negative
胎儿头偏小吃什么补的快	胎儿头偏小吃什么补的快	positive
耳道堵塞不处理会怎样	耳道堵塞不处理会怎样	positive
肺阔张是什么病严重吗	肺扩张是什么病严重吗	negative
下腹部连着肛门绞痛、排气痛怎么回事	下腹部连着肛门绞痛、排气痛怎么回事	positive
肾阳虚艾灸哪里最见效	肾阳虚艾灸哪里最见效	positive
人沁挑多少正常	人心跳多少正常	negative
遗传性癫闲能治好吗	遗传性癫痫能治好吗	negative
孕晚期睡不着怎么办	孕晚期睡不着怎么办	positive
赠强CT是查什么的	增强CT是查什么的	negative
右下复部滕痛怎么回事	右下腹部疼痛怎么回事	negative
什么是转移性肝癌	什么是转移性肝癌	positive
小孩肺火大的症状	小孩肺火大的症状	positive
坏孕一个月做人流痛吗	怀孕一个月做人流痛吗	negative
跟睛小粱怯除的弊端	眼睛小梁切除的弊端	negative
囊性松果体怎么处理	囊性松果体怎么处理	positive
胸部中间的骨头疼是怎么回事	胸部中间的骨头疼是怎么回事	positive
扩大型心肌病出汗怎么回事	扩大型心肌病出汗怎么回事	positive
胰腺炎恢复期可以喝藕粉吗	胰腺炎恢复期可以喝藕粉吗	positive
小儿病毒姓肠焱怎么办	小儿病毒性肠炎怎么办	negative
括心病怎么治疗	扩心病怎么治疗	negative
不规则抗体阳性严重吗	不规则抗体阳性严重吗	positive
荨麻疹可以吃西红柿吗	荨麻疹可以吃西红柿吗	positive
糖尿病相关骨关节病的病因有哪些？	糖尿病相关骨关节病的病因有哪些？	positive
癌症骨痛的特点	癌症骨痛的特点	positive
如何治疗视网模下纤维化和葡萄膜炎综核征？	如何治疗视网膜下纤维化和葡萄膜炎综合征？	negative
甲状腺的核医学检查方法有哪几类	甲状腺的核医学检查方法有哪几类	positive
四枝麻木是怎么办	四肢麻木是怎么办	negative
男性生殖腺具有什么功能	男性生殖腺具有什么功能	positive
小孩眼皮上长疙瘩红肿是怎么回事	小孩眼皮上长疙瘩红肿是怎么回事	positive
小儿多囊肾去医院就医要注意什么？	小儿多囊肾去医院就医要注意什么？	positive
怎么根据舌抬进行判断	怎么根据舌苔进行判断	negative
敢冒能喝黄芪吗	感冒能喝黄芪吗	negative
成年单眼弱视怎么办	成年单眼弱视怎么办	positive
小芳打可以洗阴补吗	小苏打可以洗阴部吗	negative
胃镜要花多少钱	胃镜要花多少钱	positive
器不促挂什么科	气不足挂什么科	negative
哪些药物可用于治疗鼓观回期？	哪些药物可用于治疗骨关节炎？	negative
左侧肾囊肿怎么办左侧肾囊肿	左侧肾囊肿怎么办左侧肾囊肿	positive
酶染在子宫里有什么症状	梅毒在子宫里有什么症状	negative
直肠癌术后肝转移放弃治疗能活多久	直肠癌术后肝转移放弃治疗能活多久	positive
儿童丁聍拴塞原因	儿童耵聍栓塞原因	negative
眼清盰色难授怎么办	眼睛干涩难受怎么办	negative
全非秒术后多久恢复	全飞秒术后多久恢复	negative
宝宝消化不良上吐下泻怎么办呀	宝宝消化不良上吐下泻怎么办呀	positive
小干癌的病因有哪些？	小肝癌的病因有哪些？	negative
什么是十二指肠癌？	什么是十二指肠癌？	positive
内摸厚原因有哪些	内膜厚原因有哪些	negative
呀齿殁力气的主要原因	牙齿没力气的主要原因	negative
每天早晨投晕是怎么回事	每天早晨头晕是怎么回事	negative
s14呼弃试验阳姓份级	c14呼气试验阳性分级	negative
5个月的宝宝发烧39度怎么办	5个月的宝宝发烧39度怎么办	positive
人乳瘤病毒阳性怎么治疗	人乳瘤病毒阳性怎么治疗	positive
巨乳证缩小眼术要多久恢复	巨乳症缩小手术要多久恢复	negative
禁欲十天睛子质量如何	禁欲十天精子质量如何	negative
双氯西林钠是什么药	双氯西林钠是什么药	positive
o型血rh阳性什么意思	o型血rh阳性什么意思	positive
忷日发账堵得胸口发撑是怎么回事	胸口发胀堵得胸口发撑是怎么回事	negative
甲钴安和维生素比4的区别	甲钴胺和维生素b1的区别	negative
阅读性颠痫	阅读性癫痫	negative
癌症治疗的常见副作用――脱发	癌症治疗的常见副作用――脱发	positive
甲型肝炎:甲旰患者出现皮诊是怎么一回事？	甲型肝炎:甲肝患者出现皮疹是怎么一回事？	negative
腰椎间盘突出和性功能不好有没有关系	腰椎间盘突出和性功能不好有没有关系	positive
女性左液下疼痛的原因	女性左腋下疼痛的原因	negative
什么是醇癌	什么是唇癌	negative
申上其鲜是什么原因	身上起癣是什么原因	negative
颈椎刮痧的好处和坏处颈椎刮痧	颈椎刮痧的好处和坏处颈椎刮痧	positive
儿童牙齿发黑怎么去除	儿童牙齿发黑怎么去除	positive
三个月做引铲过程有多痛	三个月做引产过程有多痛	negative
慢性细菌性前列腺炎一般多久能好	慢性细菌性前列腺炎一般多久能好	positive
血白带是什么原因	血白带是什么原因	positive
女朋友头疼怎么办	女朋友头疼怎么办	positive
泰诺林小儿腹泻贴多少钱一盒	泰诺林小儿腹泻贴多少钱一盒	positive
血馆闭塞如何治疗	血管闭塞如何治疗	negative
痘速新点图的特点是什么	窦速心电图的特点是什么	negative
肚子绞痛浑身冒汗是怎么回事	肚子绞痛浑身冒汗是怎么回事	positive
髋关节扭伤怎么处理好	髋关节扭伤怎么处理好	positive
糖尿病检查要多少钱	糖尿病检查要多少钱	positive
孩子咽喉烫伤有什么症状	孩子咽喉烫伤有什么症状	positive
婴儿手脚冰凉出汗是怎么回事	婴儿手脚冰凉出汗是怎么回事	positive
失语症康复训练的方法	失语症康复训练的方法	positive
太田谓散干服还是冲水	太田胃散干服还是冲水	negative
贤疼是怎么回事肾疼	肾疼是怎么回事肾疼	negative
儿童疱疹性咽峡一般烧几天	儿童疱疹性咽峡一般烧几天	positive
中医治早射最好中成药	中医治早射最好中成药	positive
肾肿瘤术后护理要点有哪些	肾肿瘤术后护理要点有哪些	positive
龟头红肿、流白色液体是有尿道炎吗	龟头红肿、流白色液体是有尿道炎吗	positive
什么是妊娠贫血？	什么是妊娠贫血？	positive
声上经常起红疙搭怎么回事	身上经常起红疙瘩怎么回事	negative
肝炎眼睛会发黄吗	肝炎眼睛会发黄吗	positive
母浮不足	母乳不足	negative
躺下去和起床晕炫是什么原因	躺下去和起床晕眩是什么原因	negative
年轻人得了心衰是死路一条吗	年轻人得了心衰是死路一条吗	positive
腰椎间盆突出性的总结	腰椎间盘突出症的总结	negative
性生活会感染阴道炎吗	性生活会感染阴道炎吗	positive
是不是阴超有包块就是宫外孕	是不是阴超有包块就是宫外孕	positive
心肌桥患者的平均寿命	心肌桥患者的平均寿命	positive
预防宫颈癌有疫苗吗	预防宫颈癌有疫苗吗	positive
什么是复扎性肾曩肿	什么是复杂性肾囊肿	negative
粉尘螨过敏鼻炎怎么治	粉尘螨过敏鼻炎怎么治	positive
胃十二指肠溃疡穿孔护理要点	胃十二指肠溃疡穿孔护理要点	positive
肺炎好了呼吸有点困难是怎么回事	肺炎好了呼吸有点困难是怎么回事	positive
隆鼻假体可以永久存在吗	隆鼻假体可以永久存在吗	positive
闹出血病人吃动虫厦草好吗	脑出血病人吃冬虫夏草好吗	negative
婴儿大便果冻状黏液怎么办	婴儿大便果冻状黏液怎么办	positive
脚有酌热感摸着却不烫怎么治疗	脚有灼热感摸着却不烫怎么治疗	negative
头苞复辛酯片能喝酒吗	头孢呋辛酯片能喝酒吗	negative
玥经干净两天后同房出血怎么回事	月经干净两天后同房出血怎么回事	negative
宫内囊性结构是什么意思	宫内囊性结构是什么意思	positive
遗传性雀斑能根除吗	遗传性雀斑能根除吗	positive
脂肪填充抽脂部位	脂肪填充抽脂部位	positive
身上起红疙瘩很痒怎么办	身上起红疙瘩很痒怎么办	positive
羊骨头泡酒治颈椎病吗	羊骨头泡酒治颈椎病吗	positive
宝宝多久不吐乃	宝宝多久不吐奶	negative
血管支驾手统多少钱	血管支架手术多少钱	negative
腰椎椎管狭窄证去医院就医要注意什么？	腰椎椎管狭窄症去医院就医要注意什么？	negative
高血糖眼睛越来月摸糊用什么药	高血糖眼睛越来越模糊用什么药	negative
药流不全又清宫了需要卧床几天	药流不全又清宫了需要卧床几天	positive
眼晴酸流眼目睁不开眼怎么回事	眼睛酸流眼泪睁不开眼怎么回事	negative
阴蚀是什么意思	阴蚀是什么意思	positive
男人竭洒会造成性功能会下讲吗	男人喝酒会造成性功能会下降吗	negative
菊三七的功效与作用	菊三七的功效与作用	positive
人绒毛模促性腺激素小于1.2是什么病	人绒毛膜促性腺激素小于1.2是什么病	negative
糜澜姓胃炎3级是什么	糜烂性胃炎3级是什么	negative
阑尾炎会胃疼嘛	阑尾炎会胃疼嘛	positive
急性肾小球肾炎和慢性肾小球肾炎的鉴别诊断	急性肾小球肾炎和慢性肾小球肾炎的鉴别诊断	positive
骰通睡一觉第二天就好怎么回事	头痛睡一觉第二天就好怎么回事	negative
啦肚子浑身发冷梅力气怎么回事	拉肚子浑身发冷没力气怎么回事	negative
冰都性结摸俨和细菌性结膜源区别	病毒性结膜炎和细菌性结膜炎区别	negative
服毒后洗谓最佳时间	服毒后洗胃最佳时间	negative
新生儿休重正常范围	新生儿体重正常范围	negative
慢性胃炎伴糜烂一般需要多久治疗	慢性胃炎伴糜烂一般需要多久治疗	positive
女性尿有一股腥臭味怎么回事	女性尿有一股腥臭味怎么回事	positive
艾叶水治疗宫颈糜烂的效果	艾叶水治疗宫颈糜烂的效果	positive
儿童芽齿外伤怂动挂什么科	儿童牙齿外伤松动挂什么科	negative
感冒引起鼻炎怎么办	感冒引起鼻炎怎么办	positive
颈椎措位的症状	颈椎错位的症状	negative
新生儿脑电图异常原因	新生儿脑电图异常原因	positive
孕期耻骨痛是什么原因	孕期耻骨痛是什么原因	positive
精神粉烈症如何康复	精神分裂症如何康复	negative
脚北靴灌锢起怎么回事	脚背血管鼓起怎么回事	negative
孔洞形肺结核能治愈吗	空洞型肺结核能治愈吗	negative
月胫第八天还有褐色分泌物正常吗	月经第八天还有褐色分泌物正常吗	negative
65岁老人恼萎缩正常吗	65岁老人脑萎缩正常吗	negative
咳嗽可以吃鱼肉吗	咳嗽可以吃鱼肉吗	positive
宝宝大便黏黏的是怎么回事	宝宝大便黏黏的是怎么回事	positive
皁早孕粉印消失却怀运怎么回事	早早孕粉印消失却怀孕怎么回事	negative
九个多月的婴儿能吃火尤蜾吗	九个多月的婴儿能吃火龙果吗	negative
乳房导管扩张结节严重吗，要做手术吗	乳房导管扩张结节严重吗，要做手术吗	positive
急性肠胃炎喝盐开水有用吗	急性肠胃炎喝盐开水有用吗	positive
双费炎性该变是什么病	双肺炎性改变是什么病	negative
膝关节置换能做两次吗	膝关节置换能做两次吗	positive
糖尿病能治愈吗	糖尿病能治愈吗	positive
胎儿心挑多少正常	胎儿心跳多少正常	negative
肩周炎穴唯治疗	肩周炎穴位治疗	negative
蛆尺怀蕴期间能填补吗	龋齿怀孕期间能填补吗	negative
抽脂拆线疼吗	抽脂拆线疼吗	positive
门脉高压的病因有哪些？	门脉高压的病因有哪些？	positive
幼儿急疹可以出门吗怕风吗	幼儿急疹可以出门吗怕风吗	positive
pr蔀分缓解什么意思	pr部分缓解什么意思	negative
胰按丁松有什么副作用	乙胺丁醇有什么副作用	negative
脚底板硬疙瘩怎么回事	脚底板硬疙瘩怎么回事	positive
如何发现孩子有学习障碍	如何发现孩子有学习障碍	positive
心闷、感觉胸口堵为什么	心闷、感觉胸口堵为什么	positive
尖湿湿优什么药管用	尖湿湿疣什么药管用	negative
头晕脑胀是什么原因	头晕脑胀是什么原因	positive
如何治疗糖代谢紊乱	如何治疗糖代谢紊乱	positive
林巴癌白血病能治愈吗	淋巴癌白血病能治愈吗	negative
新生儿头上有軟包多久消退	新生儿头上有软包多久消退	negative
伴身麻醉会影响记忆力吗	半身麻醉会影响记忆力吗	negative
杆小结节严重吗	肝小结节严重吗	negative
怎么缓解强制性脊柱炎的疼痛	怎么缓解强制性脊柱炎的疼痛	positive
男性患糖尿病会影响性功能吗	男性患糖尿病会影响性功能吗	positive
眼干头疼怎么回事	眼干头疼怎么回事	positive
颅骨休补6平方需要多少钱	颅骨修补6平方需要多少钱	negative
顺产饿露发臬是捂的吗	顺产恶露发臭是捂的吗	negative
鼻烟癌回吸有血只有早上有吗	鼻咽癌回吸有血只有早上有吗	negative
怎么知道宝宝是不是肺炎	怎么知道宝宝是不是肺炎	positive
用胺典酮能治房颤吗	用胺碘酮能治房颤吗	negative
灰指钾治疗	灰指甲治疗	negative
气滞血瘀黄褐斑是什么原因	气滞血瘀黄褐斑是什么原因	positive
人硫后hcq的正常值是多少	人流后hcg的正常值是多少	negative
斜颈手术成功率	斜颈手术成功率	positive
髌骨关节炎能久站吗	髌骨关节炎能久站吗	positive
老年人出现认知障碍是痴呆吗，能治疗吗	老年人出现认知障碍是痴呆吗，能治疗吗	positive
如何治疗原发姓输卵管癌？	如何治疗原发性输卵管癌？	negative
孕23周是几个月	孕23周是几个月	positive
一直放臭屁是什么原因	一直放臭屁是什么原因	positive
口腔毛状白斑怎么确诊	口腔毛状白斑怎么确诊	positive
脊椎外伤看去什么科室	脊椎外伤看去什么科室	positive
外切眼代手术注意事项	外切眼袋手术注意事项	negative
抹嘛硬龙可以消肉球吗	抹马应龙可以消肉球吗	negative
胎位右枕前是什么意思	胎位右枕前是什么意思	positive
婴儿大变绿瑟怎么回事	婴儿大便绿色怎么回事	negative
大便常规自病胞高是肠盐吗	大便常规白细胞高是肠炎吗	negative
艾资病皮疹疡吗	艾滋病皮疹痒吗	negative
足根骨质缯身的症状	足跟骨质增生的症状	negative
堤纳盐适合什么人吃	低钠盐适合什么人吃	negative
头发紧发沉是神经衰弱吗	头发紧发沉是神经衰弱吗	positive
宝宝胃受晾了吐怎么办	宝宝胃受凉了吐怎么办	negative
蚊子叮咬用什么药	蚊子叮咬用什么药	positive
视网膜脱落睡觉姿势	视网膜脱落睡觉姿势	positive
如何治疗胸骨后甲状腺肿？	如何治疗胸骨后甲状腺肿？	positive
波萝治遍秘吗	菠萝治便秘吗	negative
嗑到脑袋想吐是怎么回事	磕到脑袋想吐是怎么回事	negative
绞窄性肠梗阻	绞窄性肠梗阻	positive
脸上长荨麻疹怎么治疗	脸上长荨麻疹怎么治疗	positive
肺结咳痰培养阴性会船染吗	肺结核痰培养阴性会传染吗	negative
牙驰拦掉怎么办	牙齿烂掉怎么办	negative
通岚算风湿吗	痛风算风湿吗	negative
CT能看出骨折吗	CT能看出骨折吗	positive
噻嗪类利尿药对肾功能衰竭的效果	噻嗪类利尿药对肾功能衰竭的效果	positive
不孕不育捡查有那些	不孕不育检查有那些	negative
卵巢肿瘤需要做化疗吗	卵巢肿瘤需要做化疗吗	positive
右眼皮一直跳怎么治右眼皮	右眼皮一直跳怎么治右眼皮	positive
小儿后小勺透疲下阮包怎么回事	小儿后脑勺头皮下软包怎么回事	negative
唾液为什么不传播梅毒	唾液为什么不传播梅毒	positive
糖尿病人能吃红心火龙果吗	糖尿病人能吃红心火龙果吗	positive
臀部骨头桶怎么回事	臀部骨头痛怎么回事	negative
早泻该吃什么药	早泄该吃什么药	negative
心肌梗塞搭桥能活多久	心肌梗塞搭桥能活多久	positive
站久了脚冬是什么原因	站久了脚疼是什么原因	negative
夜晚多脲怎么办	夜晚多尿怎么办	negative
宝宝一岁半又怀孕了怎么办	宝宝一岁半又怀孕了怎么办	positive
如何治疗支肪姓酐英化？	如何治疗脂肪性肝硬化？	negative
轻度宫劲密烂治疗费用	轻度宫颈糜烂治疗费用	negative
如何治疗垂体前页功能減退症和垂体危象？	如何治疗垂体前叶功能减退症和垂体危象？	negative
如何治疗子宫恶性中胚叶混合瘤？	如何治疗子宫恶性中胚叶混合瘤？	positive
回盲瓣综合征	回盲瓣综合征	positive
什么是亚实性结节	什么是亚实性结节	positive
进市200度是什么概念	近视200度是什么概念	negative
进行性假姓类凤湿发育不良综合症的病因有哪些？	进行性假性类风湿发育不良综合征的病因有哪些？	negative
碗部疼痛	腕部疼痛	negative
脑出血后怎样恢复褪不力量	脑出血后怎样恢复腿部力量	negative
坏匀一个星期能查出来吗	怀孕一个星期能查出来吗	negative
流产了胸部怎么还张痛	流产了胸部怎么还涨痛	negative
嗓子发炎怎么办	嗓子发炎怎么办	positive
怎么瘦博子上的肉	怎么瘦脖子上的肉	negative
左肺峡叶胸模吓晓洁节影的病因是什么	左肺下叶胸膜下小结节影的病因是什么	negative
吓鳄骨骨折伤到神经会有啥症状	下额骨骨折伤到神经会有啥症状	negative
胸口发闷是怎么回事	胸口发闷是怎么回事	positive
良性的枞嗝肿瘤咳擞吗	良性的纵隔肿瘤咳嗽吗	negative
三踝骨折的后遗症有哪些？	三踝骨折的后遗症有哪些？	positive
荫茎根部有点疼是什么原因	阴茎根部有点疼是什么原因	negative
不硫鼻涕只咳嗽是怎么回事	不流鼻涕只咳嗽是怎么回事	negative
脚缅骨折拔钢针怎么取	脚面骨折拔钢针怎么取	negative
美尼尔氏综合症概述	美尼尔氏综合症概述	positive
峰蜜会加速肝的纤围生吗	蜂蜜会加速肝的纤维化吗	negative
胃里涨气打嗝	胃里胀气打嗝	negative
易患唇腭裂的高危人群有哪些？	易患唇腭裂的高危人群有哪些？	positive
炉捞损伤的并发症	颅脑损伤的并发症	negative
如何治疗寰枢椎脱位？	如何治疗寰枢椎脱位？	positive
原发性中枢神神系统林巴瘤	原发性中枢神经系统淋巴瘤	negative
卵巢切除后多久会衰老	卵巢切除后多久会衰老	positive
