source	target	type
他非常酷爱摄影，通过镜头记录下迷人的风景和珍贵的瞬间。	他非常酷爱摄影，通过镜头记录下迷人的风景和珍贵的瞬间。	positive
现代教育的弊端已经很明显——学生过度焦虑，并且学习重点偏向于知识点的记忆为主。	现代教育的弊端已经很明显——学生过度焦虑，并且学习重点偏向于知识点的记忆为主。	positive
这场火灾是由于电线短路的结果。	这场火灾是由于电线短路造成的。	negative
我们的目的是为了提高社区居民的生活质量，改善基础设施和公共服务。	我们的目的是为了提高社区居民的生活质量，改善基础设施和公共服务。	positive
经过一场激烈的格斗比赛，他浑身遍体鳞伤，但却坚定地站在胜利的舞台上。	经过一场激烈的格斗比赛，他浑身遍体鳞伤，但却坚定地站在胜利的舞台上。	positive
北京市图书馆推出无门槛服务政策，只要愿意阅读，无需提供任何证件为证明，读者皆可畅享图书馆的服务。	北京市图书馆推出无门槛服务政策，只要愿意阅读，无需提供任何证件作证明，读者皆可畅享图书馆的服务。	negative
通过这次灾后重建，使我们充分认识到团结一致、众志成城的重要性。	通过这次灾后重建，使我们充分认识到团结一致、众志成城的重要性。	positive
它们就像宇宙字母表里的字母，以无穷无尽的组合，讲述星系、月亮、山川、森林、田地等的漫长历史。	它们就像宇宙字母表里的字母，以无穷无尽的组合，讲述星系、月亮、山川、森林、田地等的漫长历史。	positive
音乐家们被应邀参加了一场音乐节，与观众分享他们的音乐才华。	音乐家们应邀参加了一场音乐节，与观众分享他们的音乐才华。	negative
大多数学生在二十三四岁左右完成他们的学业，获得学位后迎接新的职业生涯。	大多数学生在二十三四岁左右完成他们的学业，获得学位后迎接新的职业生涯。	positive
恶意炒作对文艺形成了一种整体矮化，甚至对致力于提高自身职业素质的艺人是不公平的，“贵圈真乱”几乎成为一种社会共识。	恶意炒作对文艺形成了一种整体矮化，甚至对致力于提高自身职业素质的艺人是不公平的，“贵圈真乱”几乎成为一种社会共识。	positive
这座城市修建了一座大型公园，满足了市民们多年的夙愿。	这座城市修建了一座大型公园，满足了市民们多年的夙愿。	positive
那位老者大约七十岁上下，但依然保持着健康的状态。	那位老者大约七十岁上下，但依然保持着健康的状态。	positive
这个时事新闻事件见诸于报刊，引起了广泛的关注和讨论。	这个时事新闻事件见诸于报刊，引起了广泛的关注和讨论。	positive
我们的新型潜艇“海龙号”顺利下水，这标志着我国潜艇技术取得突破性一步。	我们的新型潜艇“海龙号”顺利下水，这标志着我国潜艇技术取得突破性进展。	negative
这次的企业环境保护评选强调对企业的实施考察，有些企业还主动邀请第三方机构对其环境保护情况进行评价的措施，积极提升自身的环境保护意识。	这次的企业环境保护评选强调对企业的评估考察，有些企业还主动邀请第三方机构对其环境保护情况进行评价，积极提升自身的环境保护意识。	negative
近年来，便于操作、易于使用的智能手表在市场上大受欢迎，但是部分厂商在质量上存在问题，其质量让人堪忧。	近年来，便于操作、易于使用的智能手表在市场上大受欢迎，但是部分厂商在质量上存在问题，其质量让人堪忧。	positive
知识匮乏到认真学习，从过度消费到理性消费，现代消费者的观念发生了巨大转变。	从知识匮乏到认真学习，从过度消费到理性消费，现代消费者的观念发生了巨大转变。	negative
脸色铁青的西班牙国家队主教练博斯克默默地在与荷兰队 13日的比赛结束前起身，走到自己的替补队员身前，轻轻地抚摸了一下每个人的脑袋，平复他们此时天塌地陷的心情。	脸色铁青的西班牙国家队主教练博斯克默默地在13日与荷兰队的比赛结束前起身，走到自己的替补队员身前，轻轻地抚摸了一下每个人的脑袋，平复他们此时天塌地陷的心情。	negative
我的工作没有完成是因为电脑坏了造成的。	我的工作没有完成是因为电脑坏了。	negative
科学家指出，大量饮酒与癌症的发生有密切的关系。	科学家指出，大量饮酒与癌症的发生有密切的关系。	positive
污染严重问题之所以经常性的频频发生，是由于许多企业只顾图利，而忽略了环境保护的重要性。	污染严重问题之所以经常发生，是由于许多企业只顾图利，而忽略了环境保护的重要性。	negative
这次比赛期间，组织方高度重视观众安全，加强安保措施，防止出现踩踏事件的发生。	这次比赛期间，组织方高度重视观众安全，加强安保措施，防止出现踩踏事件。	negative
贫困问题存在是因为资源分配不均和经济不平等所造成的。	贫困问题存在是因为资源分配不均和经济不平等所造成的。	positive
环保活动是为了保护地球和可持续发展为目的的。	环保活动是为了保护地球以可持续发展为目的的。	negative
为了满足华人的口味，多家餐厅推出了中式菜单，并增加了供应时段。	为了满足华人的口味，多家餐厅推出了中式菜单，并增加了供应时段。	positive
和西式餐厅不一样，日本餐馆菜单种类很多，价格差异也很大，这就是消费者消费反差显露无遗。	和西式餐厅不一样，日本餐馆菜单种类很多，价格差异也很大，这使得消费者的消费反差显露无遗。	negative
很多家长过分溺爱孩子，导致许多学生无能为力自己，彼此攀比。	很多家长过分溺爱孩子，导致许多学生无法自理，相互攀比。	negative
有没有远大的抱负和顽强的意志，是一个人取得成功的关键。	有没有远大的抱负和顽强的意志，是一个人取得成功的关键。	positive
这艘邮轮的乘客容量至少载有150人左右，提供了豪华舒适的旅行体验。	这艘邮轮的乘客容量至少150人左右，提供了豪华舒适的旅行体验。	negative
关税的减免将促进更多外资流入我国市场，使得市场加大转型升级。	关税的减免将促进更多外资流入我国市场，使得市场加快转型升级。	negative
这位设计师的第一部处女作展示了她独特的风格和精湛的工艺，赢得了业界的广泛认可。	这位设计师的第一部处女作展示了她独特的风格和精湛的工艺，赢得了业界的广泛认可。	positive
我国鸟类工作者经过十八年的考察，已查清先后在贵州高原鸟类多达417种。	我国鸟类工作者经过十八年的考察，已查清共在贵州高原鸟类多达417种。	negative
在这家工厂的装配车间里，有一排排机器人正在快速地焊接、抓取、传递汽车部件，非常高效。	在这家工厂的装配车间里，有一排排机器人正在快速地焊接、抓取、传递汽车部件，非常高效。	positive
《草房子》中的主人公草主是个穷苦书生，没有英雄气概，这是否就表明这些人物不具备价值了呢？但他用自己的聪明才智，化解了村民们的争斗，答案不用说就不言自明。	《草房子》中的主人公桑桑是个穷苦书生，没有英雄气概，这是否就表明这些人物不具备价值了呢？但他用自己的聪明才智，化解了村民们的争斗，答案不用说就不言自明。	negative
我们坚信，有这么一天,中国的工业和农业会成为发达的国家。	我们坚信，有这么一天,中国的工业和农业会成为发达的。	negative
对于健康问题上，每个人都应该有平等的医疗保健机会。	在健康问题上，每个人都应该有平等的医疗保健机会。	negative
一部手机有屏幕、处理器、电池和摄像头组成。	一部手机由屏幕、处理器、电池和摄像头组成。	negative
专家认为，仅依靠个人自觉戒烟难以解决整个社会的烟害问题，而劝阻未成年戒烟也显得至关重要。	专家认为，仅依靠个人自觉戒烟难以解决整个社会的烟害问题，而劝阻未成年人戒烟也显得至关重要。	negative
我们的新型潜艇“益华号”顺利下水，这标志着我国潜艇技术取得突破性一步。	我们的新型潜艇“益华号”顺利下水，这标志着我国潜艇技术取得突破性进展。	negative
最新的科研成果显示，该实验室成功研发出一种新药，治愈率可以达到百分之九十左右。	最新的科研成果显示，该实验室成功研发出一种新药，治愈率可以达到百分之九十左右。	positive
在创业过程中，将创意和策略付诸于实践是取得成功的关键。	在创业过程中，将创意和策略付诸于实践是取得成功的关键。	positive
如何进行人事制度改革的问题在全校教职工中热烈地引起了讨论。	如何进行人事制度改革的问题在全校教职工中热烈地讨论。	negative
通过持续不断的校园安全法制宣传活动，使全校师生的安全意识大幅提高。	通过持续不断的校园安全法治宣传活动，使全校师生的安全意识大幅提高。	negative
漫步于迷人的会龙山公园，皎洁的月光和悠扬的歌声从远处传来。	漫步于迷人的会龙山公园，皎洁的月光和悠扬的歌声从远处传来。	positive
一项科学研究的结果被公诸于众，以促进学术交流和进一步的探索。	一项科学研究的结果被公诸于众，以促进学术交流和进一步的探索。	positive
写作时，要注意用心表达，切忌不要胡说八道。	写作时，要注意用心表达，切忌胡说八道。	negative
秋天的北京是美丽的季节。	秋天的北京是美丽的季节。	positive
她对摄影非常嗜好，经常到处寻找迷人的景色进行拍摄。	她对摄影非常喜爱，经常到处寻找迷人的景色进行拍摄。	negative
爱因斯坦是最杰出的20世纪科学家。	爱因斯坦是最杰出的20世纪科学家。	positive
长期的战争和冲突造成的直接后果是导致大量人口流离失所和人道主义危机的爆发。	长期的战争和冲突造成的直接后果是导致大量人口流离失所和人道主义危机的爆发。	positive
对于这种浪费人才的现象，为什么至今没有引起有关部门的重视呢？	对于这种浪费人才的现象，为什么至今没有引起有关部门的重视呢？	positive
随着人口老龄化以及社会福利需求增加，中华人民共和国政府也在加强养老保险制度建设，但由于人口基数大以及社会化程度不足等因素，导致养老金占很大一部分财政支出比例。	随着人口老龄化以及社会福利需求增加，中华人民共和国政府也在加强养老保险制度建设，但由于人口基数大以及社会化程度不足等因素，导致养老金占据了财政支出的大部分比例。	negative
经济学家预测，今年某国的GDP增长率将逾9.5%左右，显示出强劲的经济复苏势头。	经济学家预测，今年某国的GDP增长率将逾9.5%，显示出强劲的经济复苏势头。	negative
国际货币基金组织近日发布的报告显示，未来两年内中国经济增长将保持稳定增长，预计平均增速为6%-7%左右。	国际货币基金组织近日发布的报告显示，未来两年内中国经济增长将保持稳定增长，预计平均增速为6%-7%左右。	positive
今年冬末，我国湖南和湖北部分地区大雨不断，已造成一定程度的灾害。	今年冬末，我国湖南和湖北部分地区大雨不断，已造成一定程度的灾害。	positive
电影《流浪地球》在全球范围内取得了巨大的成功的原因，不仅因为特效惊人、故事情节紧凑，更因为它探讨了人类的生存价值。	电影《流浪地球》在全球范围内取得了巨大的成功，不仅因为特效惊人、故事情节紧凑，更因为它探讨了人类的生存价值。	negative
他借口其他人的错误为名，掩盖自己的过失。	他以其他人的错误为名，掩盖自己的过失。	negative
里面陈列室着各式各样过去所使用的东西。	里面陈列着各式各样过去所使用的东西。	negative
因为关爱，我们的社会无时无刻流淌着爱的暖流，处处播撒着爱的阳光，人人收获着爱的果实。	因为关爱，我们的社会无时无刻流淌着爱的暖流，处处播撒着爱的阳光，人人收获着爱的果实。	positive
这个村庄的教育项目专注于提供妇孺与年幼之人的教育机会，帮助他们改变命运。	这个村庄的教育项目专注于提供妇孺与年幼之人的教育机会，帮助他们改变命运。	positive
鸦片战争以来的中国近代史，对于大多数中学生是比较熟悉的，重大的历史事件都能说得一清二楚。	鸦片战争以来的中国近代史，对于大多数中学生是比较熟悉的，重大的历史事件都能说得一清二楚。	positive
把这个问题不搞清楚，提高语文总分恐怕难以实现。	如果不搞清楚这个问题，提高语文总分恐怕难以实现。	negative
因为关爱，我们的社会无时无刻流淌着爱的暖流，处处撒播着爱的阳光，人人收获着爱的果实。	因为关爱，我们的社会无时无刻流淌着爱的暖流，处处撒播着爱的阳光，人人收获着爱的果实。	positive
据猫眼数据显示来看，电影《哪吒之晓降世》是暑期档9部新片里唯一一部豆瓣评分超过9分的电影。	据猫眼数据显示来看，电影《哪吒之魔童降世》是暑期档9部新片里唯一一部豆瓣评分超过9分的电影。	negative
今年入冬以来，多个卫星城遭受到雾霾的困扰，如何有效遏制雾霾天气不频发引起人们的关注。	今年入冬以来，多个卫星城遭受雾霾的困扰，如何有效遏制雾霾天气频发引起人们的关注。	negative
车手在这场电动车大赛的表现，不仅关系到个人的荣誉，而是关系到车队的声誉。	车手在这场电动车大赛的表现，不仅关系到个人的荣誉，也关系到车队的声誉。	negative
从哲学上说，社会主义运动成败的根本原因就在于始终坚持恩格斯在哲学上所确立的社会实践的观点。	从哲学上说，社会主义运动成败的根本原因就在于始终坚持恩格斯在哲学上所确立的社会实践的观点。	positive
一些年轻人对工作的回报有着过高的奢望，希望马上拥有高薪和高地位，却不愿意经历努力和付出。	一些年轻人对工作的回报有着过高的奢望，希望马上拥有高薪和高地位，却不愿意经历努力和付出。	positive
由于疫情爆发下，学校暂时关闭，学生转为在线学习。	由于疫情爆发，学校暂时关闭，学生转为在线学习。	negative
中国的传统雕塑艺术已经被联合国教科文组织列入非物质文化遗产名录，让世界重新关注这一精美的艺术形式。	中国的传统雕塑艺术已经被联合国教科文组织列入非物质文化遗产名录，让世界重新关注这一精美的艺术形式。	positive
印尼外长说黄岩岛是印尼的固有领土，他的言论充满了颠倒是非、隐瞒和歪曲黄岩岛历来是中国领土的一部分的事实。	印尼外长说黄岩岛是印尼的固有领土，他的言论充满了颠倒是非、隐瞒和歪曲黄岩岛历来是中国领土的一部分的事实。	positive
在足球比赛中，两支队伍互相厮打，展现出激烈的竞争和技巧。	在足球比赛中，两支队伍互相比赛，展现出激烈的竞争和技巧。	negative
运用联词造句法来积累词汇，不仅能使学生充分发挥自己的想象和创新能力，而且能让他们在兴味盎然中复习词语的音形义，正确掌握词语。	运用联词造句法来积累词汇，不仅能使学生充分发挥自己的想象和创新能力，而且能让他们在兴味盎然中复习词语的音形义，正确掌握词语。	positive
公司虽然还没有确定工作地点，但从招聘启事上看，上海可能会是备选之一。	公司虽然还没有确定工作地点，但从招聘启事上看，上海可能会是备选之一。	positive
她失业是因为公司进行了大规模裁员的原因。	她失业是因为公司进行了大规模裁员。	negative
欢迎到此光临我们的艺术画廊，欣赏世界各地的艺术品。	欢迎到此光临我们的艺术画廊，欣赏世界各地的艺术品。	positive
墨西哥一家舞厅发生了一起有多人丧命的踩踏惨案，警方称，原因是由于夜总会老板故意制造恐慌和紧急出口处受阻引起的。	墨西哥一家舞厅发生了一起有多人丧命的踩踏惨案，警方称，原因是由于夜总会老板故意制造恐慌和紧急出口处受阻引起的。	positive
互联网技术的出现使得电子商务这个新兴的行业愈加充满活力，不仅电子商务改变了人类的生产生活，也冲击了历史悠久的传统商业模式。	互联网技术的出现使得电子商务这个新兴的行业愈加充满活力，不仅电子商务改变了人类的生产生活，也冲击了历史悠久的传统商业模式。	positive
自然灾害频发的主要原因是气候变化和环境破坏造成的。	自然灾害频发的主要原因是气候变化和环境破坏造成的。	positive
这个国家的领土面积约二十万平方公里余，拥有壮丽的自然风光和丰富的资源。	这个国家的领土面积约二十万平方公里，拥有壮丽的自然风光和丰富的资源。	negative
医疗保险通过多方面的手段保证人民健康，引进先进技术和设备一方面极大方便职工，另一方面提供基层医疗服务支持。	医疗保险通过多方面的手段保证人民健康，引进先进技术和设备一方面极大方便职工，另一方面提供基层医疗服务支持。	positive
在现代社会中，越来越多的人开始关注科技和未来，这反映出科技文化的兴起和人们对未来的关注，是对长期以来大家缺失的想象力的呐喊。	在现代社会中，越来越多的人开始关注科技和未来，这反映出科技文化的兴起和人们对未来的关注，是对长期以来大家缺失的想象力的呐喊。	positive
经过艰苦的训练和耐心的磨炼下，他成功地攀登了那座高峰期。	经过艰苦的训练和耐心的磨炼下，他成功地攀登了那座高峰。	negative
他的研究成果被发表在国际知名期刊上，见诸于报刊，为学术界带来了重要贡献。	他的研究成果被发表在国际知名期刊上，见诸报刊，为学术界带来了重要贡献。	negative
在现代社会和市场化经济的背景下，加强社会管理，提高对欺诈者的惩治力度，促进社会廉洁建设。	在现代社会和市场化经济的背景下，加强社会管理，提高对欺诈者的惩治力度，促进社会廉洁建设。	positive
所有成员国一致认为，要发挥联合国在全球事务上起关键作用，维护国际和平与安全，推动平等合作的发展。	所有成员国一致认为，要发挥联合国在全球事务上起关键作用，维护国际和平与安全，推动平等合作的发展。	positive
本世纪初，是我国实现进入WTO的目标。	本世纪初，是我国实现加入WTO的目标。	negative
新时代下，中美关系面临诸多挑战和机遇，在处理双边关系、应对风险挑战上，两国有着广泛合作的空间和机会。	新时代下，中美关系面临诸多挑战和机遇，在处理双边关系、应对风险挑战上，两国有着广泛合作的空间和机会。	positive
这个学校的课程设置大多以核心科目为主。	这个学校的课程设置大多以核心科目为主。	positive
英国爱普生公司的打印机在市场上的销售量最高，总数达到一百七十多台。	英国爱普生公司的打印机在市场上的销售量最高，总数达到一百七十多台。	positive
我国人民的解放在民族关系上起了基本的变化。	我国人民的解放在民族关系上起了基本的变化。	positive
青藏铁路这条穿越世界屋脊的“雪域天路”被人们描绘成“商贸金桥、藏旅坦途、文化通衢”。它为青藏高原架起了通往祖国各地的通道，也使得更多的百姓圆了前往青藏旅游的梦想。	青藏铁路这条穿越世界屋脊的“雪域天路”被人们描绘成“商贸金桥、藏旅坦途、文化通衢”。它为青藏高原架起了通往祖国各地的通道，也使得更多的百姓圆了前往青藏旅游的梦想。	positive
长时间的商务旅行后，他们终于完成了任务，凯旋而归。	长时间的商务旅行后，他们终于完成了任务，凯旋而归。	positive
这个经验值得中小学教师特别是艺文工作者重视。	这个经验值得中小学教师特别是艺文工作者重视。	positive
我市团市委开展与策划的“经典诵读”活动，有利于更多的人了解、研究国学经典。	我市团市委开展和策划的“经典诵读”活动，有利于更多的人了解、研究国学经典。	negative
这家慈善机构致力于改善妇孺及年幼的孩童的生活条件，提供食品、医疗和教育援助。	这家慈善机构致力于改善妇孺及年幼的孩童的生活条件，提供食品、医疗和教育援助。	positive
不但《追风筝的人》在文学界获得高度评价，而且在市场上广受欢迎。	不但《追风筝的人》在文学界获得高度评价，而且在市场上广受欢迎。	positive
我亲眼目睹那场车祸，双车相撞的瞬间，吓得我心都提到了嗓子眼。	我亲眼目睹那场车祸，双车相撞的瞬间，吓得我心都提到了嗓子眼。	positive
这个学科的学习时间至少在4年左右，需要付出持久的努力和学习。	这个学科的学习时间至少在4年左右，需要付出持久的努力和学习。	positive
在北京国际文化节上，通过各国各地的艺术家们展现了丰富多彩的文化特色和独特的表演艺术，让观众赞叹不已。	在北京国际文化节上，各国各地的艺术家们通过展现了丰富多彩的文化特色和独特的表演艺术，让观众赞叹不已。	negative
韩国开发的高速列车“新干线”，可在短短几小时之内穿梭于东京和大阪之间，能否保证较高速度，是高速列车关键。	日本开发的高速列车“新干线”，可在短短几小时之内穿梭于东京和大阪之间，能否保证较高速度，是高速列车关键。	negative
柏林马拉松上的大约80%左右饮用水都是“德国制造”，难怪马拉松赛事被形容为“MADEINGERMANY”展示的盛会。	柏林马拉松上的大约80%饮用水都是“德国制造”，难怪马拉松赛事被形容为“MADEINGERMANY”展示的盛会。	negative
房地产市场的最新数据显示，某些城市的房价上涨了10%-30%左右，投资者积极参与。	房地产市场的最新数据显示，某些城市的房价上涨了10%-30%左右，投资者积极参与。	positive
他的身高大约超过六英尺左右，是个篮球队的理想人选。	他的身高大约六英尺左右，是个篮球队的理想人选。	negative
通过举办文化节和艺术展览，可以加强国际间的文化交流。	通过举办文化节和艺术展览，可以加强国际间的文化交流。	positive
在学校师资不足的情况下，他主动挑起了为请假的老师代课的任务，获得了大家的一致好评。	在学校师资不足的情况下，他主动挑起了为请假的老师代课的任务，获得了大家的一致好评。	positive
这位编剧的第一部处女作在电影界引起轰动，被誉为年度最佳剧本之一。	这位编剧的第一部处女作在电影界引起轰动，被誉为年度最佳剧本之一。	positive
在政治冲突中，领导人应该寻求和平解决的途径，而不是诉诸于武力来解决分歧。	在政治冲突中，领导人应该寻求和平解决的途径，而不是诉诸武力来解决分歧。	negative
那位作家出版了自己的第一本小说，实现了多年的夙愿。	那位作家出版了自己的第一本小说，实现了多年的夙愿。	positive
无论工作多忙，我都无时无刻不忘照顾家人的需求和幸福。	无论工作多忙，我都无时无刻不照顾家人的需求和幸福。	negative
人们的价值观和道德观念只有付诸于实践，才能真正影响社会。	人们的价值观和道德观念只有付诸于实践，才能真正影响社会。	positive
匈牙利维也纳大学玛丽亚•施罗琳教授领导的研究团队研究发现，冬天的乌鸦比夏天的乌鸦更有可能得到感冒的原因是温度低导致的。	匈牙利维也纳大学玛丽亚•施罗琳教授领导的研究团队研究发现，冬天的乌鸦比夏天的乌鸦更有可能患上感冒的原因是温度低导致的。	negative
在比赛中，经过艰苦的努力，他们以优异的成绩凯旋而归。	在比赛中，经过艰苦的努力，他们以优异的成绩凯旋而归。	positive
政府要积极采取行动，提高农村地区的文化教育水平，减少贫困现象的不再发生。	政府要积极采取行动，提高农村地区的文化教育水平，减少贫困现象的再次发生。	negative
五一劳动节期间，南京火车站客流高峰期间每日超过10万多人次，但在节后客流锐减到5万人次左右。	五一劳动节期间，南京火车站客流高峰每日超过10万多人次，但在节后客流锐减到5万人次左右。	negative
一位优秀的有20多年教学经验的东莞一中的语文教师。	一位优秀、有20多年教学经验的东莞一中的语文教师。	negative
这个国家的土地面积约占亚洲地区大陆总面积的30%左右，是亚洲地区最大的国家之一。	这个国家的土地面积约占亚洲地区大陆总面积的30%左右，是亚洲地区最大的国家之一。	positive
这位画家的第一部处女作展览吸引了大批艺术爱好者，赞赏其独特的创意和技巧。	这位画家的第一部处女作展览吸引了大批艺术爱好者，赞赏其独特的创意和技巧。	positive
这个项目的预算至少在500万美元左右，需要充足的资金支持。	这个项目的预算至少在500万美元左右，需要充足的资金支持。	positive
领导们走进农村，实地调查了解情况，了解贫困户的实际困境，解决并发现问题。	领导们走进农村，实地调查了解情况，了解贫困户的实际困境，发现并解决问题。	negative
上海文化是随着城市快速的发展崛起的，具有新时代的特色和魅力的新都市。	上海文化是随着城市快速发展崛起的，具有新时代特色和魅力的现代都市。	negative
环境保护活动是为了保护地球和可持续发展为目的的。	环境保护活动是为了保护地球和促进可持续发展。	negative
她的伤病是由于过度训练和缺乏休息的结果。	她的伤病是由于过度训练和缺乏休息的结果。	positive
点睛是传统的回族习俗，它是一种喜庆活动，通常在新婚、装修、开业等场合举行。	点睛是传统的回族习俗，它是一种喜庆活动，通常在新婚、装修、开业等场合举行。	positive
电子零件工业能否迅速发展,并广泛渗透到各行各业中,关键在于要加速造就一批专门人才。	电子零件工业能否迅速发展,并广泛渗透到各行各业中,关键在于要加速造就一批专门人才。	positive
有些微不足道的日常细节，对于有才华的作家来说却是极为重要的素材，成为小说中不可分割的组成部分。	有些微不足道的日常细节，对于有才华的作家来说却是极为重要的素材，成为小说中不可分割的组成部分。	positive
政府的支持下，中国企业已经在非洲地区开始了多个基础设施建设项目，一批成功项目也已经启动。	在政府的支持下，中国企业已经在非洲地区开始了多个基础设施建设项目，一批成功项目也已经启动。	negative
在学习和工作中，切忌不要拖延和懒惰，要保持高效和自律的态度。	在学习和工作中，切忌拖延和懒惰，要保持高效和自律的态度。	negative
能否推动“一带一路”战略，对推动贸易往来、文化交流、技术合作和人才交流协调发展，支撑国际合作具有重要意义。	能否推动“一带一路”战略，对推动贸易往来、文化交流、技术合作和人才交流发展，支撑国际合作具有重要意义。	negative
这起车祸的调查结果表明，司机驾驶不当和超速行驶，导致了这起事故的直接发生。	这起车祸的调查结果表明，司机驾驶不当和超速行驶，导致了这起事故的发生。	negative
我们公司的年度审计文件必须在本月底之前提交，这是截止日期的最后一天。	我们公司的年度审计文件必须在本月底之前提交，这是截止日期的最后一天。	positive
这个项目涉及到多个部门的合作和资源整合。	这个项目涉及到多个部门的合作和资源整合。	positive
经过多年的努力学习和实践下，他终于成为了一名资深的专业人士。	经过多年的努力学习及实践，他终于成为了一名资深专业人士。	negative
我国高铁建设已经取得丰硕成果,但因市场规模巨大,还不能满足载客、物流货运。	我国高铁建设已经取得丰硕成果，但因市场规模巨大，还不能满足客运、货运。	negative
近年来，在秀丽的南粤大地上，拔地而起的九州城、海南琼苑、风城大厦等一批多功能新型建筑物，令人流连忘返，构思奇特，巧夺天工。	近年来，在秀丽的南粤大地上，拔地而起的九州城、海南琼苑、风城大厦等一批多功能新型建筑物，令人流连忘返，构思奇特，巧夺天工。	positive
在交融与冲突并存的文化环境中，能否用东方雕塑语言来表达这个精神，恰恰是中国当代雕塑所欠缺的。	在交融与冲突并存的文化环境中，能否用东方雕塑语言来表达这个精神，恰恰是中国当代雕塑所欠缺的。	positive
从哲学上说，社会主义运动成败的根本原因就在于始终坚持马克思在哲学上所确立的社会实践的观点。	从哲学上说，社会主义运动成败的根本原因就在于始终坚持马克思在哲学上所确立的社会实践的观点。	positive
我国的军事战略思考是要在实际战斗力上超过周边国家，并保持其他国家一代以上的差距。	我国的军事战略思考是要在实际战斗力上超过周边国家，并保持其他国家一代以上的差距。	positive
一项关于环保的研究报告在各大媒体上见诸于报刊，提醒人们关注环境保护的重要性。	一项关于环保的研究报告在各大媒体上见诸于报刊，提醒人们关注环境保护的重要性。	positive
妈妈问两个双胞胎女儿想要什么礼物，女儿说“给我的玩偶熊10个星星、给弟弟5个星星、给妈妈一朵花。”	妈妈问两个双胞胎女儿想要什么礼物，女儿说“给我的玩偶熊10个星星、给弟弟5个星星、给妈妈一朵花。”	positive
热爱音乐，欣赏高雅的音乐作品，是一个有品位的人增长修养、提高知识、丰富情感的重要方式。	热爱音乐，欣赏高雅的音乐作品，是一个有品位的人增长修养、提高知识、丰富情感的重要方式。	positive
第十三届我国西部国际博览会2012年9月25日在成都隆重开幕。资阳市以“绿色资阳、西部车城”为主题向世界展出了近年来所取得的建设成就和产业优势。	第十三届我国西部国际博览会2012年9月25日在成都隆重开幕。资阳市以“绿色资阳、西部车城”为主题向世界展出了近年来所取得的建设成就和产业优势。	positive
我国鸟类工作者经过十八年的考察，已查明先后在贵州高原鸟类多达417种。	我国鸟类工作者经过十八年的考察，已查明在贵州高原鸟类多达417种。	negative
在这场篮球比赛中，克里夫兰勇士队为了夺得总冠军，尽谴全部主力队员上场比赛。	在这场篮球比赛中，克里夫兰勇士队为了夺得总冠军，尽遣全部主力队员上场比赛。	negative
卫生洁具的质量和品牌选择对使用体验至关重要。	卫生洁具的质量和品牌选择对使用体验至关重要。	positive
学习成绩的好坏是三好生的重要条件。	学习成绩的好坏是三好生的重要条件。	positive
春天来了，校园中的花草。	春天来了，校园中的花草都开了。	negative
我们的革命先辈，为了人民的利益，把革命进行到底，这些革命战士们流了多少鲜血，献出了多少宝贵的生命！	我们的革命先辈，为了人民的利益，把革命进行到底，这些革命战士们流了多少鲜血，献出了多少宝贵的生命！	positive
这是一个无疑英明的决策。	这是一个毋庸置疑英明的决策。	negative
老师不仅关心我，就是和我一起学习的同学也经常给予帮助，让我非常感激。	老师不仅关心我，而且和我一起学习的同学也经常给予帮助，让我非常感激。	negative
在这部电影里我们看到的更多的是悲伤、痛苦，而在那部动画片表现的是一种幸福的理想，让人很有希望。	在这部电影里我们看到的更多的是悲伤、痛苦，而在那部动画片表现的是一种幸福的理想，让人很有希望。	positive
近几年，随着“全民摄影时代”、全媒体时代以及高清视频截图的出现，以生产静态照片为职业的摄影记者的生存空间受到多方面挤压。	近几年，随着“全民摄影时代”、全媒体时代以及高清视频截图的出现，以生产静态照片为职业的摄影记者的生存空间受到多方面挤压。	positive
“黑色星期五”快到了，商家大幅降价，三折、四折、甚至五折，平时价格高昂的商品也开始变得有价值了。	“黑色星期五”快到了，商家大幅降价，三折、四折、甚至五折，平时价格高昂的商品也开始变得有价值了。	positive
她的微笑背后隐藏着潜台词——她并不真正高兴。	她的微笑背后隐藏着潜台词——她并不真正高兴。	positive
我的电话费太高是因为我经常在外面打电话造成的。	我的电话费太高是因为我经常在外面打电话。	negative
民盟中央委员建议，我国应加大金融市场改革力度，支持企业发展，推出新的金融政策，填补金融市场的法律。	民盟中央委员建议，我国应加大金融市场改革力度，支持企业发展，推出新的金融政策，完善金融市场的法律。	negative
在紧急情况下，为了救援被困者，可能会造成一些损失，从而避免群众使之不受损害。	在紧急情况下，为了救援被困者，可能会造成一些损失，从而避免群众受到损害。	negative
据统计，该公司员工的平均年龄约占35岁左右，体现了年轻化的工作团队。	据统计，该公司员工的平均年龄约35岁左右，体现了年轻化的工作团队。	negative
遵义是个美丽的城市，夏日的遵义是人们避暑纳凉的好季节。	遵义是个美丽的城市，夏日的遵义是人们避暑纳凉的好季节。	positive
上海合作组织加强成员国间的合作，其实现的关键在于找准了互利共赢的合作之道的结果。	上海合作组织加强成员国间的合作，其实现的关键在于找准了互利共赢的合作之道。	negative
这座建筑的设计和工艺可以堪称当代建筑的杰作。	这座建筑的设计和工艺堪称当代建筑的杰作。	negative
