source	target	type
如今，他对巡护沿线区域生态变化、野生动物分布状况了如指掌。	如今，他对巡护沿线区域生态变化、野生动物分布状况了如指掌。	positive
伴随着铿锵有力的脚步声，96名解放军仪仗队队员组成的护旗编队护卫着五星红旗，跨过长安街。	伴随着铿锵有力的脚步声，96名解放军仪仗队队员组成的护旗编队护卫着五星红旗，跨过长安街。	positive
看稻粒成色、给葡萄疏花序、摘柚子，这些农活儿总书记都很熟悉。	看稻粒成色、给葡萄疏花序、摘柚子，这些农活儿总书记都很熟悉。	positive
世界进入动荡变革期，中国的积极作为弥足珍贵。	世界进入动荡变革期，中国的积极作为弥足珍贵。	positive
几天前，利用集中捡垃圾的机会，发出“我为灾区献爱心”捐款倡仪后，大家纷纷行动，许多人是长辈捐了晚辈也跟着捐。	几天前，利用集中捡垃圾的机会，发出“我为灾区献爱心”捐款倡议后，大家纷纷行动，许多人是长辈捐了晚辈也跟着捐。	negative
在调查的21个行业中，有13个商务活动指数高于临界点，服务业景气面有所扩大。	在调查的21个行业中，有13个商务活动指数高于临界点，服务业景气面有所扩大。	positive
历史和现实都证明，党的团结统一是党和人民前途和命运所系，是全国各族人民根本利益所在，任何时候任何情况下都不能含糊、不能动摇。	历史和现实都证明，党的团结统一是党和人民前途和命运所系，是全国各族人民根本利益所在，任何时候任何情况下都不能含糊、不能动摇。	positive
乡亲们至今还记得，总书记盘腿坐在炕上，拉着他们的手，嘘寒问暖。	乡亲们至今还记得，总书记盘腿坐在炕上，拉着他们的手，嘘寒问暖。	positive
锯齿般灰白色陡峭的山锋映衬着碧绿浓密的树林，在平坦的碧绿原野上，在那连绵的雄伟山脊之中，点缀着一个绝美而原始的意大利式小乡村ValdiFunes。	锯齿般灰白色陡峭的山峰映衬着碧绿浓密的树林，在平坦的碧绿原野上，在那连绵的雄伟山脊之中，点缀着一个绝美而原始的意大利式小乡村ValdiFunes。	negative
而且近年来，中国与美国的平均科学影响力之间的差距已在缩小。	而且近年来，中国与美国的平均科学影响力之间的差距已在缩小。	positive
这一年，还有很多难忘的中国声音、中国瞬间、中国故事。	这一年，还有很多难忘的中国声音、中国瞬间、中国故事。	positive
演出结束，意犹未尽的游客会来到幕布后面摆弄皮影，亲身体验。	演出结束，意犹未尽的游客会来到幕布后面摆弄皮影，亲身体验。	positive
电影艺术家王晓棠两次担任金鸡奖评委会主任委员。	电影艺术家王晓棠两次担任金鸡奖评委会主任委员。	positive
此外，滇东北、滇西、滇南边缘地区地区，雷暴、短时强降水、局地大风等强对流天气还会”常驻”。	此外，滇东北、滇西、滇南边缘地区，雷暴、短时强降水、局地大风等强对流天气还会”常驻”。	negative
清华大学航天航空学院学生谭祖玮说，通过这次对话活动，深刻感受了航天员们对梦想的执着和对航天事业的热爱。	清华大学航天航空学院学生谭祖玮说，通过这次对话活动，深刻感受了航天员们对梦想的执着和对航天事业的热爱。	positive
想想吧，你是更尊重毫无顾忌的大嘴巴小丑，还是更含蓄、得体的朋友呢？	想想吧，你是更尊重毫无顾忌的大嘴巴小丑，还是更含蓄、得体的朋友呢？	positive
我们坚信，在党的领导下，中国的未来必将更加辉煌！	我们坚信，在党的领导下，中国的未来必将更加辉煌！	positive
七月一日，我们隆重庆祝中国共产党成立一百周年。	七月一日，我们隆重庆祝中国共产党成立一百周年。	positive
历史和人民选择了中国共产党，中国共产党也没有辜负历史和人民的选择。	历史和人民选择了中国共产党，中国共产党也没有辜负历史和人民的选择。	positive
六、投标保证金金额及缴纳账户公开招标限额限额以下政府采购项目不收取投标保证金。	六、投标保证金金额及缴纳账户公开招标限额以下政府采购项目不收取投标保证金。	negative
会上，区城管局相关负责同志解读了《东湖区城市管理行政执法大队作风纪律大整顿工作方案》，布置了城市管理行政执法滥用权、不公正、不作为、不规范、不文明共五大作风纪律大整顿行动。	会上，区城管局相关负责同志解读了《东湖区城市管理行政执法大队作风纪律大整顿工作方案》，布置了城市管理行政执法滥用职权、不公正、不作为、不规范、不文明共五大作风纪律大整顿行动。	negative
2.对企业提供的资料及第三方出具的技术服务报告或者结论进行伪造、纂改的。	2.对企业提供的资料及第三方出具的技术服务报告或者结论进行伪造、篡改的。	negative
在此基础上，RCEP成员国将通过10年左右时间基本实现90％的产品享受零关税。	在此基础上，RCEP成员国将通过10年左右时间基本实现90％的产品享受零关税。	positive
今天的我们需要深刻铭记抗美援朝艰苦卓绝的历史，铭记伟大的中国人民志愿军！	今天的我们需要深刻铭记抗美援朝艰苦卓绝的历史，铭记伟大的中国人民志愿军！	positive
队员第一时间向区防汛指挥部和街道汇报情况，同时，在现场拉好警戒线，设置路障，拨打114找到路边停靠的车辆车主，联合消防、市政部门第一时间启动抽水泵进行抽水并将抛瞄车辆推离积水处。	队员第一时间向区防汛指挥部和街道汇报情况，同时，在现场拉好警戒线，设置路障，拨打114找到路边停靠的车辆车主，联合消防、市政部门第一时间启动抽水泵进行抽水并将抛锚车辆推离积水处。	negative
如何确保市场经济条件下党的长期执政？	如何确保市场经济条件下党的长期执政？	positive
自2021年8月1日以来，义马市公布疫情防控的最新要求，千秋路派出所立即对辖区内29家宾馆酒店进行监督检查工作，要求旅客入住宾馆一律量体温、带口罩、出示行程码、健康码、必要时出示48小时内的核酸报告并对中高风险地区返义人员，来义人员立即联系社区民警上报义马市疫情防控指挥部。	自2021年8月1日以来，义马市公布疫情防控的最新要求，千秋路派出所立即对辖区内29家宾馆酒店进行监督检查工作，要求旅客入住宾馆一律量体温、戴口罩、出示行程码、健康码、必要时出示48小时内的核酸报告并对中高风险地区返义人员，来义人员立即联系社区民警上报义马市疫情防控指挥部。	negative
2、重点地区来巴返巴人员管理政策一揽表（20210802-2时）3、建议如下：（1）请广大居民实时关注国内疫情中高风险地区情况，如非必要，不要前往上述疫情风险地区。	2、重点地区来巴返巴人员管理政策一览表（20210802-2时）3、建议如下：（1）请广大居民实时关注国内疫情中高风险地区情况，如非必要，不要前往上述疫情风险地区。	negative
2想法设法逃避监管半月谈记者梳理发现，近几年，国家对App相关技术产业主体收集使用个人信息行为出台了规范文件，提出了具体要求。	2想方设法逃避监管半月谈记者梳理发现，近几年，国家对App相关技术产业主体收集使用个人信息行为出台了规范文件，提出了具体要求。	negative
不像我，每次都要等半个多小时，还不敢打电话催。	不像我，每次都要等半个多小时，还不敢打电话催。	positive
这里有背山面水的庄寨——宁远庄，巍然伫立于虎头山。	这里有背山面水的庄寨——宁远庄，巍然屹立于虎头山。	negative
接受本报记者采访的国际人士表示，过去一百年，中国共产党带领亿万人民取得举世瞩目的成就，新征程上，一个奋发有为的中国必将为世界和平与发展作出更大贡献。	接受本报记者采访的国际人士表示，过去一百年，中国共产党带领亿万人民取得举世瞩目的成就，新征程上，一个奋发有为的中国必将为世界和平与发展作出更大贡献。	positive
来自清华大学、香港大学和澳门大学等高校的青年学生把握住这一千载难逢的机会，踊跃举手提问。	来自清华大学、香港大学和澳门大学等高校的青年学生把握住这一千载难逢的机会，踊跃举手提问。	positive
07月30日上午通过查看时时视频抽查重点企业头盔佩戴率为：美团外卖头盔佩戴率：97%饿了么外卖头盔佩戴率：96%	07月30日上午通过查看实时视频抽查重点企业头盔佩戴率为：美团外卖头盔佩戴率：97%饿了么外卖头盔佩戴率：96%	negative
农村居民人均可支配收入14056元，是2010年的2.82倍。	农村居民人均可支配收入14056元，是2010年的2.82倍。	positive
店主韩光莹是田铺大塆的致富带头人。	店主韩光莹是田铺大塆的致富带头人。	positive
沿着石板路，随处可以找到一家民宿。	沿着石板路，随处可以找到一家民宿。	positive
截止目前没有第三种方法如果您收到以下短信千万不要点击千万不要点击千万不要点击骗子深谙“关心则乱”紧贴国家政策，瞄准民生热点炮制“服务”“提醒”“警示”各类短信短信渐欲迷人眼套路才能骗你钱骗术套路出新招壹身份：掌握特殊渠道的“神秘人”方法：投资生产“新冠疫苗”可赚大钱目的：在虚假平台、APP上投钱图片骗子潜伏在社交软件、网络直播平台等，广撒网私信他人。	截止目前没有第三种方法如果您收到以下短信千万不要点击千万不要点击千万不要点击骗子深谙“关心则乱”紧贴国家政策，瞄准民生热点炮制“服务”“提醒”“警示”各类短信渐欲迷人眼套路才能骗你钱骗术套路出新招壹身份：掌握特殊渠道的“神秘人”方法：投资生产“新冠疫苗”可赚大钱目的：在虚假平台、APP上投钱图片骗子潜伏在社交软件、网络直播平台等，广撒网私信他人。	negative
围绕提升文化品味，结合巴中交通精神传承和大交通丰硕成果，积极策划景观文化小品，形成策划书、施工图，按时报审。	围绕提升文化品位，结合巴中交通精神传承和大交通丰硕成果，积极策划景观文化小品，形成策划书、施工图，按时报审。	negative
『谈天说史8月22日』​​	『谈天说地史8月22日』​​	negative
据介绍，该方案桥梁为主跨180米连续梁桥，桥面设置层次丰富的空间网状构架，造型设计新颖，犹如在时空之隧中穿梭，体现绵阳科技之城不断探求未知世界、永攀科技高峰精神。	据介绍，该方案桥梁为主跨180米连续梁桥，桥面设置层次丰富的空间网状构架，造型设计新颖，犹如在时空之隧中穿梭，体现绵阳科技之城不断探求未知世界、勇攀科技高峰精神。	negative
自炎陵黄桃核心产区开园上市以来，优质的炎陵黄桃在水果市场脱颖而出，持续走俏市场，深受消费者亲睐。	自炎陵黄桃核心产区开园上市以来，优质的炎陵黄桃在水果市场脱颖而出，持续走俏市场，深受消费者青睐。	negative
自新中国恢复在联合国合法席位以来，半世纪光阴荏苒，每到国际合作和全球治理的重大时刻，世界都会将目光投向东方，探求中国方略。	自新中国恢复在联合国合法席位以来，半世纪光阴荏苒，每到国际合作和全球治理的重大时刻，世界都会将目光投向东方，探求中国方略。	positive
《穿过寒冬拥抱你》取材自真实发生的事件。	《穿过寒冬拥抱你》取材自真实发生的事件。	positive
我们应该为子孙后代创造一个什么样的未来？	我们应该为子孙后代创造一个什么样的未来？	positive
下一步，我院将继续拓宽“我为群众办实事”广度，立足法律监督智能，持续推动学习教育成果转化，让司法为民落到实处，真真切切地回应民众诉求。	下一步，我院将继续拓宽“我为群众办实事”广度，立足法律监督职能，持续推动学习教育成果转化，让司法为民落到实处，真真切切地回应民众诉求。	negative
黄土高原，千沟万壑孕育生机活力，生态治理和发展特色产业有机结合，走出一条生态和经济协调发展、人与自然和谐共生之路；	黄土高原，千沟万壑孕育生机活力，生态治理和发展特色产业有机结合，走出一条生态和经济协调发展、人与自然和谐共生之路；	positive
电信广播电视及卫星传输服务、货币金融服务、资本市场服务等行业保持在60%以上高位景气区间，业务总量继续快速增长。	电信广播电视及卫星传输服务、货币金融服务、资本市场服务等行业保持在60%以上高位景气区间，业务总量继续快速增长。	positive
“找重点、突难点、出亮点”——郝庄乡坚决打打赢改厕攻坚战	“找重点、突难点、出亮点”——郝庄乡坚决打赢改厕攻坚战	negative
今天的济宁，访碑活动依旧繁盛，书法篆刻人才辈出，济宁现有中国书协会员120余人，特别是二十一世纪第一个十年里，伴随“济宁西泠六家”的崛起，“济宁印人”已经成为姹紫嫣红的文化新象。	今天的济宁，访碑活动依旧繁盛，书法篆刻人才辈出，济宁现有中国书协会员120余人，特别是二十一世纪第一个十年里，伴随“济宁西泠六家”的崛起，“济宁印人”已经成为姹紫嫣红的文化形象。	negative
预计，“卢碧”将以10公里左右的时速向东北方向移动，强度逐渐加强，最强可达执带风暴级或强热带风暴级9~	预计，“卢碧”将以10公里左右的时速向东北方向移动，强度逐渐加强，最强可达热带风暴级或强热带风暴级9~	negative
#徽州之源自在绩溪[超话]#借一阵东风，赏一城春水，品一阙新词，体味龙川村的古韵古味。	#徽州之源自在绩溪[超话]#借一阵东风，赏一城春水，品一阕新词，体味龙川村的古韵古味。	negative
看见可可西里的那一刻，仿佛看到了世界的原稿，自始自终，从未被修改，从未被扰动。	看见可可西里的那一刻，仿佛看到了世界的原稿，自始至终，从未被修改，从未被扰动。	negative
思想之伟大，正在于应历史之变、解时代之问，指引中国由富向强的关键一跃。	思想之伟大，正在于应历史之变、解时代之问，指引中国由富向强的关键一跃。	positive
北京睿文商道农业科技有限公司到我区考察治谈-http:t.cnA6IwyWrz​​	北京睿文商道农业科技有限公司到我区考察洽谈-http:t.cnA6IwyWrz​​	negative
IV级的HFmrEF患者，新指南建议，对于充血患者应用利尿解缓解症状和体征（I类，C级证据）；可用ACEIARB、β受体阻滞剂、MRA或或沙库巴曲缬沙坦，以降低心衰住院和死亡的风险（IIb类，C级证据）。	IV级的HFmrEF患者，新指南建议，对于充血患者应用利尿解缓解症状和体征（I类，C级证据）；可用ACEIARB、β受体阻滞剂、MRA或者沙库巴曲缬沙坦，以降低心衰住院和死亡的风险（IIb类，C级证据）。	negative
孝昌是著名的革命老区，素有拥军拥属、拥政爱民的光荣传统。	孝昌是著名的革命老区，素有拥军优属、拥政爱民的光荣传统。	negative
大儿子问我还敢去滑雪吗，我说看看膝盖的反应再说吧。	大儿子问我还敢去滑雪吗，我说看看膝盖的反应再说吧。	positive
正如歌词“我知道你无处不在”，河南受灾群众与全国支援者之间的信任与依赖再次应证：人民守望相助，力量生生不息！	正如歌词“我知道你无处不在”，河南受灾群众与全国支援者之间的信任与依赖再次印证：人民守望相助，力量生生不息！	negative
乐平是我省传统“十强县市”，要重塑“全省十强”辉煌，重点在工业、难点在工业、核心也在工业，这是致胜一招、关键一招。	乐平是我省传统“十强县市”，要重塑“全省十强”辉煌，重点在工业、难点在工业、核心也在工业，这是制胜一招、关键一招。	negative
她说：“起起起伏伏的，对自己真是一个磨炼。	她说：“起起伏伏的，对自己真是一个磨炼。	negative
作为一名社区工作者，我的岗位平凡，但事业不平凡。	作为一名社区工作者，我的岗位平凡，但事业不平凡。	positive
在舒适性方面，云南省对路面破损、平整度、车辙三项指标有一项或多项达不到“优”的22条共2940.866公里单幅高速公路进行了集中处治。	在舒适性方面，云南省对路面破损、平整度、车辙三项指标有一项或多项达不到“优”的22条共2940.866公里单幅高速公路进行了集中处置。	negative
#揭阳4岁女孩泳池内意外溺亡#【请无限循环：#防溺水儿童歌曲#】暑期来临，天气炎热之下，小心谨慎防溺水可是各位家长进行家庭教育中的重中之中！	#揭阳4岁女孩泳池内意外溺亡#【请无限循环：#防溺水儿童歌曲#】暑期来临，天气炎热之下，小心谨慎防溺水可是各位家长进行家庭教育中的重中之重！	negative
韩国也已完成核准程序，将于2月1日生效实施，其他成员都在加紧相关核准程序。	韩国也已完成核准程序，将于2月1日生效实施，其他成员都在加紧相关核准程序。	positive
黑风怪稍强些，好歹有了一座黑风洞，还有苍狼精和白蛇精两个朋友。	黑风怪稍强些，好歹有了一座黑风洞，还有苍狼精和白蛇精两个朋友。	positive
茶话会由中共中央政治局常委、全国政协主席汪洋主持。	茶话会由中共中央政治局常委、全国政协主席汪洋主持。	positive
#晚安郑工#宁愿跑起来被拌倒无数次，也不要规规矩矩走一辈子。	#晚安郑工#宁愿跑起来被绊倒无数次，也不要规规矩矩走一辈子。	negative
“虽然相关监管机构对游戏行业的监管制度尚未行成，但很多迹象表明已在酝酿中，”上海申浩律师事务所合伙人白树海对财经网科技指出，结合当前形势，几乎在同一时期越来越多和公民信息保护相关的法律规范出台，在立法层面，国家很可能在为日后监管制度的构建做铺垫，也就是说立法先行。	“虽然相关监管机构对游戏行业的监管制度尚未形成，但很多迹象表明已在酝酿中，”上海申浩律师事务所合伙人白树海对财经网科技指出，结合当前形势，几乎在同一时期越来越多和公民信息保护相关的法律规范出台，在立法层面，国家很可能在为日后监管制度的构建做铺垫，也就是说立法先行。	negative
尽管日子很平淡，却也有闪光的，尽管会有一地鸡毛的琐事，却也会有开心 和快乐，人生不如意事十之八九，如若我们不抱怨，湖涂一些，烦恼 就会少些，日子即便是平庸，但也活得踏实安稳。	尽管日子很平淡，却也有闪光的，尽管会有一地鸡毛的琐事，却也会有开心 和快乐，人生不如意事十之八九，如若我们不抱怨，糊涂一些，烦恼 就会少些，日子即便是平庸，但也活得踏实安稳。	negative
这样才又空间塞燕窝。	这样才有空间塞燕窝。	negative
遇事不钻角尖，人也舒坦，心也舒坦。	遇事不钻牛角尖，人也舒坦，心也舒坦。	negative
她说：“从事院感工作8年来，医院感染零暴发，她的心里满满的成就感。	她说：“从事院感工作8年来，医院感染零爆发，她的心里满满的成就感。	negative
北京市建筑设计研究院有限公司积极相应号召，结合当时学习教育活动，及时安排对各类慰问对象的情况摸排，按要求在"七一"前全部落实好走访慰问工作。	北京市建筑设计研究院有限公司积极响应号召，结合当时学习教育活动，及时安排对各类慰问对象的情况摸排，按要求在"七一"前全部落实好走访慰问工作。	negative
站在新起点，一幅欣欣向荣的新时代画卷正在铺展。	站在新起点，一幅欣欣向荣的新时代画卷正在铺展。	positive
通过“民警学堂”“政治夜校”“重走长征路”教育实践、“平语近人”进警营、“诵训词、唱警歌”等多载体，不断增强学习教育精准性和系统性。	通过“民警学堂”“政治夜校”“重走长征路”教育实践、“平易近人”进警营、“诵训词、唱警歌”等多载体，不断增强学习教育精准性和系统性。	negative
但也有一些人对此或说三倒四，或顾虑重重。在关键时刻，邓小平同志鲜明的表示了自己的态度。	但也有一些人对此或说三道四，或顾虑重重。在关键时刻，邓小平同志鲜明地表示了自己的态度。	negative
截至2021年9月底，各地认定支出型困难人口292万人。	截至2021年9月底，各地认定支出型困难人口292万人。	positive
#我为旅客办实事#【绿色包裹完壁归赵】8月3日12时40分，T8869次列车旅客阿衣某某向甘洛所值班民警电话报警，称其在甘洛站乘车时丢失一个绿色包裹，包内有银行卡2张、化妆品若干及充电器、充电宝等。	#我为旅客办实事#【绿色包裹完璧归赵】8月3日12时40分，T8869次列车旅客阿衣某某向甘洛所值班民警电话报警，称其在甘洛站乘车时丢失一个绿色包裹，包内有银行卡2张、化妆品若干及充电器、充电宝等。	negative
▲调研组到广东从化经济开发区开展座谈现场检查坐谈会结束后，调研组到联合利华、理想电子、旭盛科技等园区内有代表性的企业进行了现场检查，仔细查阅了企业的各项环保手续和日常管理等台账资料，实地检查了企业废水、废气等污染防治设施运行情况，并指出了现场检查存在的相关环境问题。	▲调研组到广东从化经济开发区开展座谈现场检查座谈会结束后，调研组到联合利华、理想电子、旭盛科技等园区内有代表性的企业进行了现场检查，仔细查阅了企业的各项环保手续和日常管理等台账资料，实地检查了企业废水、废气等污染防治设施运行情况，并指出了现场检查存在的相关环境问题。	negative
#宿州乡村振兴#埇桥区巧用“加减乘除”建设美丽乡村7月29日，笔者走进埇桥区朱仙庄镇朱庙村，整齐排列的居民楼、整洁的村内道路，房前屋后绿树成阴，一幅美丽乡村画卷尽收眼底。	#宿州乡村振兴#埇桥区巧用“加减乘除”建设美丽乡村7月29日，笔者走进埇桥区朱仙庄镇朱庙村，整齐排列的居民楼、整洁的村内道路，房前屋后绿树成荫，一幅美丽乡村画卷尽收眼底。	negative
#广西百色4.8级地震#灾难来临我冲锋，使命战胜恐惧感，救民水有我在！	#广西百色4.8级地震#灾难来临我冲锋，使命战胜恐惧感，救民水火有我在！	negative
举办一届彰显友谊与团结精神的奥运盛会，世界对中国充满期待，中国已经做好准备。	举办一届彰显友谊与团结精神的奥运盛会，世界对中国充满期待，中国已经做好准备。	positive
孙院长在党课中与干警深入学习了习近平总书记对伟大建党精神的概括和阐释，并用自己平日扎实学习、博文强识积累的党史知识，带领干警重温了我们党艰辛曲折又波澜壮阔的峥嵘岁月，历经磨难而百折不挠的忠诚信仰，苦苦求索中愈发坚定的光荣梦想，矢志不渝更代代相承的初心使命。	孙院长在党课中与干警深入学习了习近平总书记对伟大建党精神的概括和阐释，并用自己平日扎实学习、博闻强识积累的党史知识，带领干警重温了我们党艰辛曲折又波澜壮阔的峥嵘岁月，历经磨难而百折不挠的忠诚信仰，苦苦求索中愈发坚定的光荣梦想，矢志不渝更代代相承的初心使命。	negative
#郑商专业说#学在郑商你能通过不同专业的交叉学习将知识融汇贯通或丰盈文学想象或塑造科学理性今天郑小商就带大家来了解信工学院的专业[并不简单]​​	#郑商专业说#学在郑商你能通过不同专业的交叉学习将知识融会贯通或丰盈文学想象或塑造科学理性今天郑小商就带大家来了解信工学院的专业[并不简单]​​	negative
正安白茶、石阡苔茶、瀑布毛峰、雷山银球茶、水城春、普安红、开阳富硒茶等各地方茶品牌声名鹊起。	正安白茶、石阡苔茶、瀑布毛峰、雷山银球茶、水城春、普安红、开阳富硒茶等各地方茶品牌声名鹊起。	positive
【广东省长调研铝灰处置环境部开铝灰处置座谈会】广东省今年上半年发生多起危废铝灰非法跨省转移事件。	【广东省省长调研铝灰处置环境部开铝灰处置座谈会】广东省今年上半年发生多起危废铝灰非法跨省转移事件。	negative
全国低收入人口动态监测信息平台基本建立，对困难群众的识别和监测预警更趋精准。	全国低收入人口动态监测信息平台基本建立，对困难群众的识别和监测预警更趋精准。	positive
米尔济约耶夫表示，过去30年是乌中两国人民千百年友好交往史上的亮丽篇章。	米尔济约耶夫表示，过去30年是乌中两国人民千百年友好交往史上的亮丽篇章。	positive
意识到自己被骗了，马上到派出所进行报案，截止案发，共计被骗86万余元。	意识到自己被骗了，马上到派出所进行报案，截止到案发，共计被骗86万余元。	negative
大陆新设台资企业5923个，同比增长34.7%。	大陆新设台资企业5923个，同比增长34.7%。	positive
以咬定青山不放松的执着、行百里者半九十的清醒不懈奋斗，敢于斗争、善于斗争，逢山开道、遇水架桥，中国人民孜孜以求的美好梦想终将成为现实。	以咬定青山不放松的执着、行百里者半九十的清醒不懈奋斗，敢于斗争、善于斗争，逢山开道、遇水架桥，中国人民孜孜以求的美好梦想终将成为现实。	positive
警方供图"警方查货的毒品被包装成方便面。	警方供图"警方查获的毒品被包装成方便面。	negative
2021年12月14日，雪域高原彩旗飘扬。	2021年12月14日，雪域高原彩旗飘扬。	positive
每当读起，那份亲切感总会扑面而来，海外版不愧是与侨胞之间的沟通桥、连心桥。	每当读起，那份亲切感总会扑面而来，海外版不愧是与侨胞之间的沟通桥、连心桥。	positive
从百岁老人到新生婴儿，不放弃每一个生命。	从百岁老人到新生婴儿，不放弃每一个生命。	positive
41次出访，足迹遍及五大洲69国；	41次出访，足迹遍及五大洲69国；	positive
中午短暂修整后，下午大家工作继续。	中午短暂休整后，下午大家工作继续。	negative
回首来时路，2021年注定是不平凡的一年。	回首来时路，2021年注定是不平凡的一年。	positive
生活是就一种积累不无道理。	生活就是一种积累不无道理。	negative
@南京发布经行了解答↓↓http:t.cnA6I7kKqY#南京战疫#​​​http:t.cnA6I7kKqY​​	@南京发布进行了解答↓↓http:t.cnA6I7kKqY#南京战疫#​​​http:t.cnA6I7kKqY​​	negative
三河湖镇乐璇韭菜基地负责人、大营村支部书记刘洪光介绍，乐旋合作社确保韭菜生产质量安全的主要措施是选用抗病品种进行适期播种,生产过程中全部使用生物菌药、人工除草、高温覆膜、色板诱杀和以虫制虫等方法。	三河湖镇乐璇韭菜基地负责人、大营村支部书记刘洪光介绍，乐旋合作社确保韭菜生产质量安全的主要措施是选用抗病品种进行适期播种,生产过程中全部使用生物菌药、人工除草、高温覆膜、色板诱杀和以虫治虫等方法。	negative
所有创新的突破，无不映照精神力量。	所有创新的突破，无不映照精神力量。	positive
8月2日，公安机关依法依规将损失的28万元发还给给黔南州锐丰酒店董事长刘钢锋，为表示感谢，刘钢锋亲自将一面印有“警德高尚，仁心助民”的锦旗送到办案民警手中。	8月2日，公安机关依法依规将损失的28万元发还给黔南州锐丰酒店董事长刘钢锋，为表示感谢，刘钢锋亲自将一面印有“警德高尚，仁心助民”的锦旗送到办案民警手中。	negative
”永安社区的大学生志愿者陈文熙：“参加这次志愿者活动，我切身体会到国家政府对抗击疫情的决心，相关人员至上而下的严格把控，逐个落实，保证绝大部分的人都接种新型冠状病毒的疫苗，同时感受到界头镇人民的一种团结，我相信中国能够战胜疫情。	”永安社区的大学生志愿者陈文熙：“参加这次志愿者活动，我切身体会到国家政府对抗击疫情的决心，相关人员自上而下的严格把控，逐个落实，保证绝大部分的人都接种新型冠状病毒的疫苗，同时感受到界头镇人民的一种团结，我相信中国能够战胜疫情。	negative
孩子们真诚的眼神和那一个个不经意却又温暖人心的细微举动，无时无刻不在在感动着每一位实践队员。	孩子们真诚的眼神和那一个个不经意却又温暖人心的细微举动，无时无刻不在感动着每一位实践队员。	negative
茶叶精制加工中心74个，清洁化自动化生产线1666条；	茶叶精制加工中心74个，清洁化自动化生产线1666条；	positive
本报北京1月1日电外交部发言人赵立坚1日就中国驻尼加拉瓜使馆举行复馆仪式答记者问。	本报北京1月1日电外交部发言人赵立坚1日就中国驻尼加拉瓜使馆举行复馆仪式答记者问。	positive
法院这样判】上班第一天，女下属就遭遇上级骚扰，向主管反应情况后，主管不仅不干预，还对其进行打击报复。	法院这样判】上班第一天，女下属就遭遇上级骚扰，向主管反映情况后，主管不仅不干预，还对其进行打击报复。	negative
鼓励引导更多台商台企增资扩产、扎根发展。	鼓励引导更多台商台企增资扩产、扎根发展。	positive
活动中，孩子们热情洋溢，激情高涨，深情并茂的用朗诵的方式表达自己对中华文化、红色经典的理解，感动着在场的每一个人。	活动中，孩子们热情洋溢，激情高涨，声情并茂的用朗诵的方式表达自己对中华文化、红色经典的理解，感动着在场的每一个人。	negative
“千年传承·匠心之美”湖湘百工微视频资源建设项目，是2017年湖南省文化馆（湖南省非物质文化遗产保护中心）根据文化和旅游部全国公共文化发展中心相关要求，结合湖南地方特色以及本省数字文化馆平台建设，在本馆数字文化馆平台搭建“百工”系列微记录片精品资源。	“千年传承·匠心之美”湖湘百工微视频资源建设项目，是2017年湖南省文化馆（湖南省非物质文化遗产保护中心）根据文化和旅游部全国公共文化发展中心相关要求，结合湖南地方特色以及本省数字文化馆平台建设，在本馆数字文化馆平台搭建“百工”系列微纪录片精品资源。	negative
历史的进程从哪里开始，思想的进程就从哪里开始。	历史的进程从哪里开始，思想的进程就从哪里开始。	positive
省疾控中心传染病防制所副所长刘倜介绍，在乘坐公共交通工具或者进入商场、影院、车间、火车站、机场等公共场所时，应按照疫情防控要求，主动佩戴医用外科口罩或医用防护口罩。	省疾控中心传染病防治所副所长刘倜介绍，在乘坐公共交通工具或者进入商场、影院、车间、火车站、机场等公共场所时，应按照疫情防控要求，主动佩戴医用外科口罩或医用防护口罩。	negative
王勇：中国始终致力于推进新型经济全球化，作出很多具体部署。	王勇：中国始终致力于推进新型经济全球化，作出很多具体部署。	positive
他们不怕苦，不喊累，稚嫩的脸上没有一丝懈怠，头顶烈日汗浃背，磨斗志肯吃苦，从同手同脚到整齐划一，军训中的每一天都能看见他们一点一滴的变化和成长。	他们不怕苦，不喊累，稚嫩的脸上没有一丝懈怠，头顶烈日汗流浃背，磨斗志肯吃苦，从同手同脚到整齐划一，军训中的每一天都能看见他们一点一滴的变化和成长。	negative
之江大地，数字经济和实体经济深度融合，城乡区域差距不断缩小，高质量发展建设共同富裕示范区大潮澎湃；	之江大地，数字经济和实体经济深度融合，城乡区域差距不断缩小，高质量发展建设共同富裕示范区大潮澎湃；	positive
如果你那素未蒙面的男朋友和你谈资金周转的事.......记得和他说.....反正小密觉得警花小姐姐最后那个杏眼圆翻杀伤力挺大的[笑cry]来源:L平安北大荒的微博视频​​​​​​​​http:t.cnA6VG8m6R​​	如果你那素未谋面的男朋友和你谈资金周转的事.......记得和他说.....反正小密觉得警花小姐姐最后那个杏眼圆翻杀伤力挺大的[笑cry]来源:L平安北大荒的微博视频​​​​​​​​http:t.cnA6VG8m6R​​	negative
韩光莹又在民宿旁边新开了一个特产小店，专门经营当地美食，仅2021年4月份的营业额就达6万多元。	韩光莹又在民宿旁边新开了一个特产小店，专门经营当地美食，仅2021年4月份的营业额就达6万多元。	positive
